CAI_IDE;GRG_COD;CAI_COD;CEN_COD;CAI_LIB;CAI_TYP;TEC_COL
1600;99;542;604;INTERIALE MUTUELLE LILLE;GESTIONNAIRE;0
1601;99;542;617;MGEL NANCY;GESTIONNAIRE;0
1602;99;561;601;LMDE VANNES;GESTIONNAIRE;0
1603;99;561;617;SMEBA VANNES;GESTIONNAIRE;0
1604;99;571;601;LMDE METZ;GESTIONNAIRE;0
1605;99;571;617;MGEL METZ;GESTIONNAIRE;0
1606;99;572;601;LMDE SARREGUEMINES;GESTIONNAIRE;0
1607;99;572;617;MGEL SARREGUEMINES;GESTIONNAIRE;0
1608;99;573;601;LMDE THIONVILLE;GESTIONNAIRE;0
1609;99;573;617;MGEL THIONVILLE;GESTIONNAIRE;0
1610;99;581;601;LMDE NEVERS;GESTIONNAIRE;0
1611;99;581;617;SMEREB NEVERS;GESTIONNAIRE;0
1612;99;591;601;LMDE ARMENTIERES;GESTIONNAIRE;0
1613;99;591;604;INTERIALE MUTUELLE LILLE;GESTIONNAIRE;0
1614;99;591;617;SMENO ARMENTIERES;GESTIONNAIRE;0
1615;99;592;601;LMDE CAMBRAI;GESTIONNAIRE;0
1616;99;592;604;INTERIALE MUTUELLE LILLE;GESTIONNAIRE;0
1617;99;592;617;SMENO CAMBRAI;GESTIONNAIRE;0
1618;99;593;601;LMDE DOUAI;GESTIONNAIRE;0
1619;99;593;604;INTERIALE MUTUELLE LILLE;GESTIONNAIRE;0
1620;99;593;617;SMENO DOUAI;GESTIONNAIRE;0
1621;99;594;601;LMDE DUNKERQUE;GESTIONNAIRE;0
1636;16;331;0;C.P DU PERSONNEL DU PORT DE BORDEAUX;GESTIONNAIRE;0
1637;17;0;0;CAISSES DES FRANCAIS DE L ETRANGER;GESTIONNAIRE;0
1638;1;11;0;CPAM DE L AIN;PIVOT;0
1639;1;21;0;CPAM DE L'AISNE;PIVOT;0
1640;1;31;0;CPAM de l'Allier;PIVOT;0
1641;1;41;0;CPAM  DES ALPES DE HAUTE PROVENCE;PIVOT;0
1642;1;51;0;CPAM DES HAUTES ALPES;PIVOT;0
1643;1;61;0;CPAM DE NICE;PIVOT;0
1644;1;72;0;CPAM de l'ARDECHE;PIVOT;0
1645;1;81;0;CPAM REIMS 08;PIVOT;0
1646;1;91;0;CPAM FOIX;PIVOT;0
1647;1;101;0;CPAM REIMS 10;PIVOT;0
1648;1;111;0;CPAM DE CARCASSONNE;PIVOT;0
1649;1;121;0;CPAM DE L'AVEYRON;PIVOT;0
1650;1;131;0;CPAM - DEP GESTION HOSPIT;PIVOT;0
1651;1;141;0;CPAM DU CALVADOS;PIVOT;0
1652;1;151;0;CPAM du Cantal;PIVOT;0
1653;1;161;0;CPAM ANGOULEME;PIVOT;0
1654;1;171;0;C.P.A.M Charente Maritime;PIVOT;0
1655;1;181;0;CPAM DE BOURGES;PIVOT;0
1656;1;191;0;CPAM de la Correze;PIVOT;0
1657;1;201;0;CPAM AJACCIO;PIVOT;0
1658;1;202;0;CPAM DE HAUTE CORSE;PIVOT;0
1659;1;211;0;Caisse Pivot 21;PIVOT;0
1660;1;221;0;C P A M DES COTES D ARMOR;PIVOT;0
1661;1;231;0;CPAM de GUERET;PIVOT;0
1662;1;241;0;CPAM DE LA DORDOGNE;PIVOT;0
1663;1;251;0;CPAM DU DOUBS;PIVOT;0
1664;1;261;0;CPAM DE LA DROME;PIVOT;0
1665;1;271;0;CPAM EURE;PIVOT;0
1666;1;281;0;CPAM DE L'EURE ET LOIRE;PIVOT;0
1667;1;291;0;CPAM DU FINISTERE;PIVOT;0
1668;1;301;0;CPAM DU GARD;PIVOT;0
1669;1;311;0;CPAM DE LA HAUTE_GARONNE;PIVOT;0
1670;1;321;0;CPAM DU GERS;PIVOT;0
1671;1;331;0;CPAM DE LA GIRONDE;PIVOT;0
1672;1;342;0;CPAM DE L'HERAULT;PIVOT;0
1673;1;351;0;CPAM D'ILLE ET VILAINE;PIVOT;0
1674;1;361;0;CPAM DE CHATEAUROUX;PIVOT;0
1675;1;371;0;CPAM D'INDRE ET LOIRE;PIVOT;0
1676;1;381;0;CPAM DE L'ISERE;PIVOT;0
1677;1;391;0;CPAM DU JURA;PIVOT;0
1678;1;401;0;CPAM DES LANDES;PIVOT;0
1679;1;411;0;CPAM DE LOIR ET CHER;PIVOT;0
1680;1;422;0;CPAM DE LA LOIRE;PIVOT;0
1681;1;431;0;CPAM LE PUY EN VELAY;PIVOT;0
1682;1;441;0;CPAM LOIRE-ATLANTIQUE;PIVOT;0
1683;1;451;0;CPAM DU LOIRET;PIVOT;0
1684;1;461;0;CPAM DU LOT;PIVOT;0
1685;1;471;0;CPAM LOT ET GARONNE;PIVOT;0
1686;1;481;0;CCSS DE LA LOZERE;PIVOT;0
1687;1;491;0;CPAM DU MAINE ET LOIRE;PIVOT;0
1688;1;501;0;CPAM de SAINT LO;PIVOT;0
1689;1;511;0;CPAM REIMS 51;PIVOT;0
1690;1;521;0;CPAM REIMS 52;PIVOT;0
1691;1;531;0;CPAM DE LA MAYENNE;PIVOT;0
1692;1;542;0;CPAM MEURTHE ET MOSELLE;PIVOT;0
1693;1;551;0;CPAM DE LA MEUSE;PIVOT;0
1694;1;561;0;CPAM DU MORBIHAN;PIVOT;0
1695;1;571;0;CPAM DE MOSELLE;PIVOT;0
1696;1;581;0;CPAM NEVERS;PIVOT;0
1697;1;594;0;CPAM DES FLANDRES;PIVOT;0
1698;1;595;0;CPAM LILLE-DOUAI;PIVOT;0
1699;1;597;0;CPAM DE ROUBAIX-TOURCOING;PIVOT;0
1700;1;599;0;CPAM HAINAUT;PIVOT;0
1701;1;601;0;CPAM OISE;PIVOT;0
1702;1;611;0;CPAM DE L'ORNE;PIVOT;0
1703;1;623;0;CPAM DE LA COTE D'OPALE;PIVOT;0
1704;1;624;0;CPAM DE L ARTOIS;PIVOT;0
1705;1;631;0;CPAM PUY DE DOME;PIVOT;0
1706;1;641;0;CPAM DE BAYONNE;PIVOT;0
1707;1;642;0;CPAM PAU;PIVOT;0
1708;1;651;0;CPAM DES HAUTES PYRENEES;PIVOT;0
1709;1;661;0;CPAM DE PERPIGNAN;PIVOT;0
1710;1;673;0;CPAM DU BAS-RHIN;PIVOT;0
1711;1;682;0;CPAM DU HAUT-RHIN;PIVOT;0
1712;1;691;0;CPAM DU RHONE;PIVOT;0
1713;1;701;0;CPAM HAUTE-SAONE;PIVOT;0
1714;1;711;0;CPAM MACON;PIVOT;0
1715;1;721;0;CPAM LE MANS;PIVOT;0
1716;1;731;0;CPAM DE CHAMBERY;PIVOT;0
1717;1;741;0;CPAM DE HAUTE-SAVOIE;PIVOT;0
1718;1;763;0;CPAM LE HAVRE;PIVOT;0
1719;1;764;0;CPAM ROUEN ELBEUF DIEPPE;PIVOT;0
1720;1;771;0;CPAM SEINE-ET-MARNE;PIVOT;0
1721;1;781;0;CPAM DES YVELINES;PIVOT;0
1722;1;791;0;CPAM NIORT;PIVOT;0
1723;1;801;0;CPAM DE LA SOMME;PIVOT;0
1724;1;811;0;CPAM ALBI;PIVOT;0
1725;1;821;0;CPAM TARN ET GARONNE;PIVOT;0
1726;1;831;0;CPAM DU VAR;PIVOT;0
1727;1;841;0;CPAM AVIGNON;PIVOT;0
1728;1;851;0;CPAM DE VENDEE;PIVOT;0
1729;1;861;0;CPAM DE LA VIENNE;PIVOT;0
1730;1;871;0;CPAM DE LIMOGES;PIVOT;0
1731;1;881;0;CPAM VOSGES;PIVOT;0
1732;1;891;0;CPAM DE L'YONNE;PIVOT;0
1733;1;901;0;CPAM TERRITOIRE-DE-BELFORT;PIVOT;0
1734;1;911;0;CPAM ESSONNE;PIVOT;0
1735;1;921;0;CPAM des Hauts-de-Seine;PIVOT;0
1736;1;931;0;CPAM SEINE-SAINT-DENIS;PIVOT;0
1737;1;941;0;CPAM VAL DE MARNE;PIVOT;0
1738;1;951;0;CPAM DU VAL D'OISE;PIVOT;0
1739;1;971;0;POINTE A PITRE;PIVOT;0
1740;1;972;0;CGSS MARTINIQUE;PIVOT;0
1741;1;973;0;CAYENNE;PIVOT;0
1742;1;974;0;CGSS DE LA REUNION;PIVOT;0
1743;2;11;0;BOURG EN BRESSE;PIVOT;0
1744;2;21;0;LAON;PIVOT;0
1745;2;31;0;MOULINS;PIVOT;0
1746;2;51;0;GAP;PIVOT;0
1747;2;61;0;NICE;PIVOT;0
1748;2;71;0;PRIVAS;PIVOT;0
1749;2;91;0;FOIX;PIVOT;0
1750;2;101;0;TROYES;PIVOT;0
1751;2;111;0;CARCASSONNE;PIVOT;0
1752;2;121;0;RODEZ;PIVOT;0
1753;2;141;0;CAEN;PIVOT;0
1754;2;171;0;SAINTES;PIVOT;0
1755;2;181;0;BOURGES;PIVOT;0
1756;2;191;0;TULLE;PIVOT;0
1757;2;201;0;AJACCIO;PIVOT;0
1758;2;211;0;DIJON;PIVOT;0
1759;2;221;0;SAINT BRIEUC;PIVOT;0
1760;2;231;0;GUERET;PIVOT;0
1761;2;241;0;PERIGUEUX;PIVOT;0
1762;2;251;0;BESANCON;PIVOT;0
1763;2;261;0;VALENCE;PIVOT;0
1764;2;281;0;CHARTRES;PIVOT;0
1765;2;291;0;LANDERNEAU;PIVOT;0
1766;2;301;0;NIMES;PIVOT;0
1767;2;311;0;TOULOUSE;PIVOT;0
1768;2;321;0;AUCH;PIVOT;0
1769;2;331;0;BORDEAUX;PIVOT;0
1770;2;341;0;MONTPELLIER;PIVOT;0
1771;2;351;0;RENNES;PIVOT;0
1772;2;361;0;CHATEAUROUX;PIVOT;0
1773;2;391;0;LONS LE SAUNIER;PIVOT;0
1774;2;401;0;MONT DE MARSAN;PIVOT;0
1775;2;411;0;BLOIS;PIVOT;0
1776;2;421;0;SAINT PRIEST EN JAREZ;PIVOT;0
1777;2;431;0;LE PUY;PIVOT;0
1778;2;441;0;NANTES;PIVOT;0
1779;2;451;0;ORLEANS;PIVOT;0
1780;2;461;0;CAHORS;PIVOT;0
1781;2;471;0;MSA AGEN;PIVOT;0
1782;2;481;0;MENDE;PIVOT;0
1783;2;491;0;MSA de Maine et Loire;PIVOT;0
1784;2;501;0;SAINT LO;PIVOT;0
1785;2;511;0;REIMS;PIVOT;0
1786;2;521;0;CHAUMONT;PIVOT;0
1787;2;531;0;LAVAL;PIVOT;0
1788;2;541;0;VANDOEUVRE L/NANCY;PIVOT;0
1789;2;561;0;VANNES;PIVOT;0
1790;2;571;0;METZ;PIVOT;0
1791;2;581;0;NEVERS;PIVOT;0
1792;2;591;0;LILLE;PIVOT;0
1793;2;601;0;BEAUVAIS;PIVOT;0
1794;2;611;0;ALENCON;PIVOT;0
1795;2;621;0;ARRAS;PIVOT;0
1796;2;631;0;CLERMONT FERRAND;PIVOT;0
1797;2;641;0;PAU;PIVOT;0
1798;2;651;0;TARBES;PIVOT;0
1799;2;661;0;PERPIGNAN;PIVOT;0
1800;2;681;0;COLMAR;PIVOT;0
1801;2;691;0;LYON;PIVOT;0
1802;2;711;0;MACON;PIVOT;0
1803;2;721;0;LE MANS;PIVOT;0
1804;2;731;0;CHAMBERY;PIVOT;0
1805;2;751;0;MSA PARIS;PIVOT;0
1806;2;761;0;BOIS GUILLAUME;PIVOT;0
1807;2;771;0;PROVINS;PIVOT;0
1808;2;801;0;AMIENS;PIVOT;0
1809;2;811;0;ALBI;PIVOT;0
1810;2;821;0;MONTAUBAN;PIVOT;0
1811;2;831;0;DRAGUIGNAN;PIVOT;0
1812;2;841;0;AVIGNON;PIVOT;0
1813;2;851;0;LA ROCHE S/YON;PIVOT;0
1814;2;861;0;POITIERS;PIVOT;0
1815;2;871;0;LIMOGES;PIVOT;0
1816;2;881;0;EPINAL;PIVOT;0
1817;2;891;0;AUXERRE;PIVOT;0
1818;2;951;0;CERGY-PONTOISE;PIVOT;0
1819;4;110;0;CAISSE DE PREVOYANCE;PIVOT;0
1820;7;543;0;REGIME MINIER DE SECURITE SOCIALE;PIVOT;0
1821;90;100;11;CAVIMAC;PIVOT;0
1822;6;42;0;ENIM;PIVOT;0
1823;2;131;0;MARSEILLE;PIVOT;0
1824;3;5;3300;Viasante;GESTIONNAIRE;0
1825;3;19;4200;ADREA MUTUELLE PI FRANCHE-COMTE;GESTIONNAIRE;0
1826;3;23;3300;Viasante;GESTIONNAIRE;0
1827;3;27;3300;Viasante;GESTIONNAIRE;0
1828;3;31;4200;ADREA Haute Normandie;GESTIONNAIRE;0
1829;3;34;4100;Mutuelle SMIP;GESTIONNAIRE;0
1830;3;37;4200;ADREA Pays de la Loire;GESTIONNAIRE;0
1831;8;835;300;CNMSS;GESTIONNAIRE;0
1832;91;22;506;MGEN ST QUENTIN;GESTIONNAIRE;0
1833;91;71;506;MGEN ANNONAY;GESTIONNAIRE;0
1834;91;252;506;MGEN MONTBELIARD;GESTIONNAIRE;0
1835;91;292;506;MGEN QUIMPER;GESTIONNAIRE;0
1836;91;341;506;MGEN BEZIERS;GESTIONNAIRE;0
1837;91;382;506;MGEN VIENNE;GESTIONNAIRE;0
1838;91;421;506;MGEN ROANNE;GESTIONNAIRE;0
1839;91;442;506;MGEN ST NAZAIRE;GESTIONNAIRE;0
1840;91;492;506;MGEN CHOLET;GESTIONNAIRE;0
1841;91;541;506;MGEN LONGWY;GESTIONNAIRE;0
1842;91;572;506;MGEN SARREGUEMINES;GESTIONNAIRE;0
1843;91;573;506;MGEN THIONVILLE;GESTIONNAIRE;0
1844;91;591;506;MGEN ARMENTIERES;GESTIONNAIRE;0
1845;91;592;506;MGEN CAMBRAI;GESTIONNAIRE;0
1846;91;593;506;MGEN DOUAI;GESTIONNAIRE;0
1847;91;596;506;MGEN MAUBEUGE;GESTIONNAIRE;0
1848;91;598;506;MGEN TOURCOING;GESTIONNAIRE;0
1849;91;602;506;MGEN CREIL;GESTIONNAIRE;0
1850;91;621;506;MGEN ARRAS;GESTIONNAIRE;0
1851;91;622;506;MGEN BOULOGNE SUR MER;GESTIONNAIRE;0
1852;91;671;506;MGEN HAGUENEAU;GESTIONNAIRE;0
1853;91;672;506;MGEN SELESTAT;GESTIONNAIRE;0
1854;91;681;506;MGEN COLMAR;GESTIONNAIRE;0
1855;91;692;506;MGEN VILLEFRANCHE SUR SAONE;GESTIONNAIRE;0
1856;91;761;506;MGEN DIEPPE;GESTIONNAIRE;0
1857;91;762;506;MGEN ELBEUF;GESTIONNAIRE;0
1858;91;11;506;Caisse MGEN de l'Ain;GESTIONNAIRE;0
1859;7;225;2250;SSM FER ET SEL HAYANGE;GESTIONNAIRE;0
1860;94;751;508;MFP M.G.E.T. Paris;GESTIONNAIRE;0
1861;94;751;508;CPAM MFP;GESTIONNAIRE;0
1862;95;459;291;MNH BREST;GESTIONNAIRE;0
1863;95;459;871;MNH LIMOGES;GESTIONNAIRE;0
1864;95;459;371;MNH TOURS;GESTIONNAIRE;0
1865;95;459;711;MNH MACON;GESTIONNAIRE;0
1866;95;459;841;MNH AVIGNON;GESTIONNAIRE;0
1868;95;459;751;MNH PARIS;GESTIONNAIRE;0
1870;95;459;941;MNH CRETEIL;GESTIONNAIRE;0
1871;95;459;11;MNH BOURG EN BRESSE;GESTIONNAIRE;0
1872;95;459;931;MNH BOBIGNY;GESTIONNAIRE;0
1873;95;459;281;MNH - CHARTRES;GESTIONNAIRE;0
1874;95;459;731;MNH de Savoie;GESTIONNAIRE;0
1875;95;459;851;M.N.H. VENDEE;GESTIONNAIRE;0
1876;95;459;911;MNH EVRY;GESTIONNAIRE;0
1877;95;459;542;MNH Vandoeuvre;GESTIONNAIRE;0
1878;95;459;921;MNH de Montargis;GESTIONNAIRE;0
1879;95;459;301;MNH NIMES;GESTIONNAIRE;0
1880;95;459;381;MNH ISERE;GESTIONNAIRE;0
1881;95;459;451;M.N.H. LOIRET;GESTIONNAIRE;0
1882;95;459;881;MNH EPINAL;GESTIONNAIRE;0
1883;95;459;781;MNH VERSAILLES;GESTIONNAIRE;0
1884;95;459;951;MNH PONTOISE;GESTIONNAIRE;0
9999;99;999;9999;Valeur inconnue;Valeur inconnue;1
0;0;0;0;Sans objet;Sans objet;2
