CPT_MIR_NUM;CPT_COP_NUM;CPT_CMU_COD;CPT_MIR_LIB;TEC_COL
45651211;45651211;;CAVIMAC - créances système caisses-pivots - part obligatoire - acomptes;0
45651212;45651212;;CAVIMAC - créances système caisses-pivots - part obligatoire - prestations liquidées;0
4565121;4565121;;CAVIMAC - Créances Système caisses pivots - Part obligatoire;0
4565122;4565122;;CAVIMAC - Créances Système caisses pivots - Part complémentaire;0
456512;456512;;CAVIMAC - Créances système caisses-pivots/Etablissements privés;0
456513;456513;;Créances CAVIMAC- Syst. Cais. Pivots - Ets privés;0
45652221;45652221;;URSSM - créances caisses-pivots Ets privés - acomptes;0
4511248126;4511248126;;CNAMTS - B2 pharmaciens - CCIP;0
4511248127;4511248127;;CNAMTS - B2 pharmaciens - Assemblée nationale;0
4511248128;4511248128;;CNAMTS - B2 pharmaciens - Sénat;0
4511248131;4511248131;;CNAMTS - B2 pharmaciens - MGEN;0
4511248132;4511248132;;CNAMTS - B2 pharmaciens - MG;0
4511248133;4511248133;;CNAMTS - B2 pharmaciens - MG Police;0
4511248134;4511248134;;CNAMTS - B2 pharmaciens - MFP;0
4511248135;4511248135;;CNAMTS - B2 pharmaciens - MN hospitalière;0
4511248136;4511248136;;CNAMTS - B2 pharmaciens - Mutuelle de la Marine;0
4511248137;4511248137;;CNAMTS - B2 pharmaciens - Autres Mutuelles;0
45112561;45112561;;CNAMTS - créances caisses-pivots Ets privés - acomptes;0
45112562;45112562;;CNAMTS - créances caisses-pivots Ets privés - prestations liquidées;0
4511256;4511256;;CNAMTS - Créances caisses-pivots établissements privés/caisses gestionnaires;0
45112661;45112661;;CNAMTS - Frais de télémise à jour - autres régimes;0
45112671;45112671;;CNAMTS - Cliniques privées - Forfait annuel Urgence - autres régimes;0
45112672;45112672;;CNAMTS-Astreintes- autres régimes;0
45112673;45112673;;CNAMTS-Forfaits centres infirmiers- autres régimes;0
45112674;45112674;;CNAMTS-Forfaits de gardes ambulancieres-autres régimes;0
4511267511;4511267511;;CNAMTS - Contrats conventionnels soins palliatifs;0
4511267512;4511267512;;CNAMTS - Contrats conventionnels transporteurs;0
4511267513;4511267513;;CNAMTS - Contrats conventionnels médecins spécialistes;0
4511267514;4511267514;;CNAMTS - Contrats conventionnels - CPS-biologistes;0
4511267515;4511267515;;CNAMTS - Contrats conventionnels - CPS-Infirmiers;0
4511267516;4511267516;;CNAMTS - Contrats conventionnels - CBP-Chirurgiens dentistes et aux.médicaux;0
4511267517;4511267517;;CNAMTS - Contrats conventionnels - CBP-Biologistes;0
4511267518;4511267518;;CNAMTS - Contrats conventionnels - CBP Généralistes;0
45112676;45112676;;CNAMTS-actions santé publique centre de santé-Autres régimes;0
451126771;451126771;;CNAMTS - Cliniques privees - CPO;0
451126772;451126772;;CNAMTS - Cliniques privees - MIGAC;0
45112731;45112731;;CNAMTS-IVG anonymes - autres régimes;0
454221;454221;;MSA - créances caisses-pivots Ets privés - acomptes;0
454222;454222;;MSA - créances caisses-pivots Ets privés - prestations liquidées;0
454223;454223;;Créances MSA - Syst. Cais. pivots -Ets privés;0
45422;45422;;MSA - Créances système caisses-pivots/Etablissements privés;0
455121;455121;;CANAM - créances caisses-pivots Ets privés - acomptes;0
455122;455122;;CANAM - créances caisses-pivots Ets privés - prestations liquidées;0
45512;45512;;CANAM - Créances système caisses-pivots/Etablissements privés;0
45513;45513;;Créances CANAM - Syst. Cais. Pivots - Ets privés;0
4561221;4561221;;CNMSS - créances caisses-pivots Ets privés - acomptes;0
40957233;40957233;;Acomptes Etablissements privés - Forfait annuel - Urgence;0
45112423;45112423;;CNAMTS FORMMEL financement des abstreintes;0
451124711;451124711;;CNAMTS - Télétransmissions FSE - Salariés agricoles;0
451124713;451124713;;CNAMTS - Télétransmissions FSE - RATP;0
451124714;451124714;;CNAMTS - Télétransmissions FSE - CNMSS;0
451124715;451124715;;CNAMTS - Télétransmissions FSE - SNCF;0
451124716;451124716;;CNAMTS - Télétransmissions FSE - Banque de France;0
451124717;451124717;;CNAMTS - Télétransmissions FSE - ENIM;0
451124718;451124718;;CNAMTS - Télétransmissions FSE - CANMSS;0
451124721;451124721;;CNAMTS - Télétransmissions FSE - Clercs de notaire;0
451124722;451124722;;CNAMTS - Télétransmissions FSE - CANAM;0
451124723;451124723;;CNAMTS - Télétransmissions FSE - Caisse des Cultes;0
451124724;451124724;;CNAMTS - Télétransmissions FSE - Port autonome de Bordeaux;0
451124725;451124725;;CNAMTS - Télétransmissions FSE - Caisse des Francais de l'Etranger;0
451124726;451124726;;CNAMTS - Télétransmissions FSE - CCIP;0
4561222;4561222;;CNMSS - créances caisses-pivots Ets privés - prestations liquidées;0
456122;456122;;CNMSS - Créances système caisses-pivots/Etablissements privés;0
456123;456123;;Créances CNMSS- Syst. Cais. Pivots - Ets privés;0
4562121;4562121;;RATP - créances caisses-pivots Ets privés - acomptes;0
4562122;4562122;;RATP - créances caisses-pivots Ets privés - prestations liquidées;0
456212;456212;;RATP - Créances système caisses-pivots/Etablissements privés;0
456213;456213;;Créances RATP - Syst. Cais. Pivots - Ets privés;0
4562221;4562221;;SNCF - créances caisses-pivots Ets privés - acomptes;0
4562222;4562222;;SNCF - créances caisses-pivots Ets privés - prestations liquidées;0
456222;456222;;SNCF - Créances système caisses-pivots/Etablissements privés;0
456223;456223;;Créances SNCF - Syst. Cais. Pivots - Ets privés;0
4562421;4562421;;BDF - créances caisses-pivots Ets privés - acomptes;0
4562422;4562422;;BDF - créances caisses-pivots Ets privés - prestations liquidées;0
456242;456242;;Banque de France - Créances système caisses-pivots/Etablissements privés;0
456243;456243;;Créances BDF- Syst. Cais. Pivots - Ets privés;0
4564121;4564121;;CRPCEN - créances caisses-pivots Ets privés - acomptes;0
4564122;4564122;;CRPCEN - créances caisses-pivots Ets privés - prestations liquidées;0
456412;456412;;CRPCEN - Créances système caisses-pivots/Etablissements privés;0
456413;456413;;Créances CRPCEN- Syst. Cais. Pivots - Ets privés;0
4564221;4564221;;ENIM - créances caisses-pivots Ets privés - acomptes;0
4564222;4564222;;ENIM - créances caisses-pivots Ets privés - prestations liquidées;0
456422;456422;;ENIM - Créances système caisses-pivots/Etablissements privés;0
456423;456423;;Créances ENIM - Syst. Cais. Pivots - Ets privés;0
4564321;4564321;;CFE - créances caisses-pivots Ets privés - acomptes;0
6561111422471;656111142;1E2;Prest.Mal. -Autr.presc. app.& mat trait H. OQN deliv. phie autre fourn presc. masseurs kiné. lib.;0
6561111422472;656111142;1E2;Prest.Mal. -Autr.presc. app.& mat trait H. OQN deliv. phie autre fourn presc. masseurs kiné. sal.;0
656111142257;656111142;1E2;/  Prescrits des masseurs kinésithérapeutes;0
6561111422571;656111142;1E2;Prest.Mal. -Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. masseurs kiné. lib.;0
6561111422572;656111142;1E2;Prest.Mal. -Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. masseurs kiné. sal.;0
656111144217;6561111442;1E2;/  Prescrits des masseurs kinésithérapeutes;0
6561111442171;6561111442;1E2;Prest.Mal. -Autr.presc.-Orth. & Proth. ext.Hors OQN deliv. phie offic.  presc. masseurs kiné. lib.;0
6561111442172;6561111442;1E2;Prest.Mal. -Autr.presc.-Orth. & Proth. ext.Hors OQN deliv. phie offic.  presc. masseurs kiné. sal.;0
656111144227;6561111442;1E2;/  Prescrits des masseurs kinésithérapeutes;0
457325;457325;;OC - Médecins référents - Procédure B - Gestion nationale;0
45732;45732;;OC - Médecins référents;0
6561211142224;65612111422;;/  Prescrits des sages-femmes;0
65612111422241;65612111422;;Prest.AT-MP- Hon. paramédic-kiné sal. S.F. lib. presc. S.F. lib.;0
65612111422242;65612111422;;Prest.AT-MP- Hon. paramédic. kiné sal. S.F. lib. presc. S.F. sal.;0
6561211142234;65612111422;;/  Prescrits des sages-femmes;0
65612111422341;65612111422;;Prest.AT-MP- Hon. paramédic. kinésal. centre de sante presc. S.F. lib.;0
65612111422342;65612111422;;Prest.AT-MP- Hon. paramédic. kiné sal. centre de sante presc. S.F. sal.;0
6561211142244;65612111422;;/  Prescrits des sages-femmes;0
65612111422441;65612111422;;Prest.AT-MP- Hon. paramédic. kiné sal. autres presc. S.F. lib.;0
6561111442371;6561111442;1E2;Prest.Mal. -Autr.presc.-Orth. & Proth. ext.Hors OQN deliv. phie hosp.  presc. masseurs kiné. lib.;0
6561111442372;6561111442;1E2;Prest.Mal. -Autr.presc.-Orth. & Proth. ext.Hors OQN deliv. phie hosp.  presc. masseurs kiné. sal.;0
656111144247;6561111442;1E2;/  Prescrits des masseurs kinésithérapeutes;0
6561111442471;6561111442;1E2;Prest.Mal. -Autr.presc.-Orth. & Proth. ext.Hors OQN deliv. autre Fourn  presc.masseurs kiné. lib.;0
6561111442472;6561111442;1E2;Prest.Mal. -Autr.presc.-Orth. & Proth. ext.Hors OQN deliv. autre Fourn  presc.masseurs kiné. sal.;0
656111144257;6561111442;1E2;/  Prescrits des masseurs kinésithérapeutes;0
6561111442571;6561111442;1E2;Prest.Mal. -Autr.presc.-Orth. & Proth. ext.Hors OQN deliv. propharma. masseurs kiné. lib.;0
6561111442572;6561111442;1E2;Prest.Mal. -Autr.presc.-Orth. & Proth. ext.Hors OQN deliv. propharma. masseurs kiné. sal.;0
656112114214;65611211421;1C;/  Prescrits des sages-femmes;0
6561121142141;65611211421;1C;Prest. Mat Hon. paramédic. kiné lib. presc. S.F. lib.;0
6561121142142;65611211421;1C;Prest. Mat Hon. paramédic. kiné lib. presc. S.F. sal.;0
6561121142214;65611211422;1C;/  Prescrits des sages-femmes;0
65611211422141;65611211422;1C;Prest. Mat Hon. paramédic. kiné sal. med. lib. presc. S.F. lib.;0
65611211422142;65611211422;1C;Prest. Mat Hon. paramédic. kiné sal. med. lib. presc. S.F. sal.;0
6561121142224;65611211422;1C;/  Prescrits des sages-femmes;0
65611211422241;65611211422;1C;Prest. Mat Hon. paramédicacte effectué kiné sal. S.F. lib. presc. S.F. lib.;0
65611211422242;65611211422;1C;Prest. Mat Hon. paramédicacte effectué kiné sal. S.F. lib. presc. S.F. sal.;0
6561121142234;65611211422;1C;/  Prescrits des sages-femmes;0
65611211422341;65611211422;1C;Prest. Mat Hon. paramédic. kiné sal. centre de sante presc. S.F. lib.;0
65611211422342;65611211422;1C;Prest. Mat Hon. paramédic. kiné sal. centre de sante presc. S.F. sal.;0
6561121142244;65611211422;1C;/  Prescrits des sages-femmes;0
65611211422441;65611211422;1C;Prest. Mat Hon. paramédic. kiné sal. autres presc. S.F. lib.;0
65611211422442;65611211422;1C;Prest. Mat Hon. paramédic. kiné sal. autres presc. S.F. sal.;0
656112142217;656112142;1E2;/  Prescrits des masseurs kinésithérapeutes;0
6561121422171;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. masseurs kiné. lib.;0
6561121422172;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. phie offic. presc. masseurs kiné. sal.;0
656112142227;656112142;1E2;/  Prescrits des masseurs kinésithérapeutes;0
6561121422271;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. masseurs kiné. lib.;0
6561121422272;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. masseurs kiné. sal.;0
656112142237;656112142;1E2;/  Prescrits des masseurs kinésithérapeutes;0
6561121422371;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. masseurs kiné. lib.;0
6561121422372;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. masseurs kiné. sal.;0
656112142247;656112142;1E2;/  Prescrits des masseurs kinésithérapeutes;0
6561121422471;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. autre Fourn presc. masseurs kiné. lib.;0
6561121422472;656112142;1E2;Prest. Mater. -Autr.presc.-App.& Mat.Trait. Hors OQN déliv. autre Fourn presc. masseurs kiné. sal.;0
656112142257;656112142;1E2;/  Prescrits des masseurs kinésithérapeutes;0
6561121422571;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. masseurs kiné. lib.;0
6561121422572;656112142;1E2;Prest. Mater. -Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. masseurs kiné. sal.;0
656112144217;6561121442;1E2;/  Prescrits des masseurs kinésithérapeutes;0
6561121442171;6561121442;1E2;Prest. Mater. -Autr.presc.-Orth. & Proth. ext.Hors OQN deliv. phie offic.  presc.masseurs kiné. lib.;0
6561121442172;6561121442;1E2;Prest. Mater. -Autr.presc.-Orth. & Proth. ext.Hors OQN deliv. phie offic.  presc.masseurs kiné. sal.;0
656112144227;6561121442;1E2;/  Prescrits des masseurs kinésithérapeutes;0
6561121442271;6561121442;1E2;Prest. Mater. -Autr.presc.-Orth. & Proth. ext.Hors OQN deliv. phie Mut.  presc.masseurs kiné. lib.;0
6561121442272;6561121442;1E2;Prest. Mater. -Autr.presc.-Orth. & Proth. ext.Hors OQN deliv. phie Mut.  presc.masseurs kiné. sal.;0
656112144237;6561121442;1E2;/  Prescrits des masseurs kinésithérapeutes;0
6561121442371;6561121442;1E2;Prest. Mater. -Autr.presc.-Orth. & Proth. ext.Hors OQN deliv. phie hosp.  presc.masseurs kiné. lib.;0
6561121442372;6561121442;1E2;Prest. Mater. -Autr.presc.-Orth. & Proth. ext.Hors OQN deliv. phie hosp.  presc.masseurs kiné. sal.;0
656112144247;6561121442;1E2;/  Prescrits des masseurs kinésithérapeutes;0
6561121442471;6561121442;1E2;Prest. Mater. -Autr.presc.-Orth. & Proth. ext. Hors OQN déliv. autre Fourn presc.masseurs kiné. lib.;0
6561121442472;6561121442;1E2;Prest. Mater. -Autr.presc.-Orth. & Proth. ext. Hors OQN déliv. autre Fourn presc.masseurs kiné. sal.;0
656112144257;6561121442;1E2;/  Prescrits des masseurs kinésithérapeutes;0
6561121442571;6561121442;1E2;Prest. Mater. -Autr.presc.-Orth. & Proth. ext.Hors OQN deliv.propharma. presc.masseurs kiné. lib.;0
6561121442572;6561121442;1E2;Prest. Mater. -Autr.presc.-Orth. & Proth. ext.Hors OQN deliv.propharma. presc.masseurs kiné. sal.;0
656121114214;65612111421;1C;/  Prescrits des sages-femmes;0
6561211142141;65612111421;;Prest.AT-MP- Hon. paramédic. kiné lib. presc. S.F. lib.;0
6561211142142;65612111421;;Prest.AT-MP- Hon. paramédic. kiné lib. presc. S.F. sal.;0
6561211142214;65612111422;;/  Prescrits des sages-femmes;0
65612111422141;65612111422;;Prest.AT-MP- Hon. paramédic. kiné sal. med. lib. presc. S.F. lib.;0
65612111422142;65612111422;;Prest.AT-MP- Hon. paramédic. kiné sal. med. lib. presc. S.F. sal.;0
6562117953;6562117953;;Action sociale - Auditif;0
6562117954;6562117954;;Action sociale-cures;0
6562117;6562117;;Prestations Supplémentaires - Maladie;0
656211812;656211812;;Prestations aide médicale urgente - Maladie;0
656111144237;6561111442;1E2;/  Prescrits des masseurs kinésithérapeutes;0
656211813;656211813;;Suivi post professionnel -Maladie;0
656211814;656211814;;Dépenses techniques d'Action Sanitaire & Sociale Migrants;0
656211818;656211818;;Autres dépenses d'Action Sanitaire & Sociale - Maladie;0
656221322;656221322;;Prest.aides à domicile soins palliatifs;0
656221333;656221333;;Aides financières aux pers. Handicapées (hors aides au logement);0
656221338;656221338;;autres secours et aides financières;0
65622133;65622133;;Prestations extra-légales : ASS - Secours & aides financières - Accidents du Travail;0
656221411;656221411;;Prestations extra-légales : ASS - Aide à la réinsertion à domicile des pers. handicapés - Accidents du Travail;0
65622171;65622171;;Prestations cures thermales - Accidents du Travail;0
4511248116;4511248116;;CNAMTS - B2 pharmaciens - Banque de France;0
4511248117;4511248117;;CNAMTS - B2 pharmaciens - ENIM;0
4511248118;4511248118;;CNAMTS - B2 pharmaciens - CANSSM;0
4511248121;4511248121;;CNAMTS - B2 pharmaciens - Clercs de notaires;0
4511248122;4511248122;;CNAMTS - B2 pharmaciens - CANAM;0
4511248123;4511248123;;CNAMTS - B2 pharmaciens - Caisse des cultes;0
4511248124;4511248124;;CNAMTS - B2 pharmaciens - Port autonome de Bordeaux;0
4511248125;4511248125;;CNAMTS - B2 pharmaciens - Caisse des français à l'étranger;0
6561211722204;65612117;;Prest.AT-MP -I.J. - autres que cures thermales presc. Spec. sal. -Ch. géné.;0
65622178;65622178;;Autres prestations supplémentaires - Accidents du Travail;0
656221811;656221811;;Primes de fin de rééducation - Accidents du Travail;0
656221812;656221812;;Prestations aide médicale urgente - Accidents du Travail;0
656221813;656221813;;Suivi post-professionnel - Accidents du Travail;0
656221814;656221814;;Dépenses techniques ASS migrants AT;0
656221818;656221818;;Autres dépenses d'Action Sanitaire & Sociale - Accidents du Travail;0
6562412211;6562412211;;Allocation vacances-vieillesse;0
6562412212;6562412212;;Allocation vacances Alsace-vieillesse;0
6562413211;6562413211;;Aide à domicile - Vieillesse;0
6562413212;6562413212;;Aide à domicile Alsace- Vieillesse;0
6562413311;6562413311;;Secours interieur - vieillesse;0
6562413312;6562413312;;Secours Alsace - Vieillesse;0
6562612310;6562612310;;Secours interieur - invalidité;0
6562613211;6562613211;;Aide à domicile intérieur- Invalidité;0
