PRS_NAT;PRS_NAT_STA;PRS_NAT_CB2;PRS_NAT_LIB;TDM_NAT_AFF;PRS_NAT_TDM;NAT_CPL_ACT;CCA_CPL_COD;PRN_AID_TOP;PRS_SPP_TOP;TOP_SNI;TYA_COD;CEL_TYP;TOP_PRS_SOI;PRS_NAT_RGT;TOP_TRF_OPP;PRS_NAT_OBS;TEC_COL
5403;99;P2D;FORFAIT CMU/C2S PROTHESE AUDITIVE PANIER 2 - AVEC RESTE A CHARGE - OREILLE DROITE;9;99;0;;0;;1;Z;21;0;40;;;0
6011;99;CAR-;CARENCE -;9;99;0;;0;;0;Z;;0;13;;;0
6012;99;CAR +;CARENCE +;9;99;0;;0;;0;Z;;0;13;;;0
6013;99;IJC;IJ CARENCE (CRPCEN);9;99;0;;0;;0;Z;21;0;13;;;0
6014;99;CIJ;COMPLEMENT IJ >PLAFOND   (CRPCEN);9;99;0;;0;;1;Z;21;0;13;;;0
6110;99;ASN;IJ NORMALES + 6MOIS;9;99;0;;0;;1;Z;23;0;13;;fermé le 30/06/2008;0
6111;99;NOR-/REN-/MIN-;IJ NORMALES -3 MOIS;9;99;0;;0;;1;Z;;0;13;;;0
6112;99;NOR+/MIN+;IJ NORMALES +3MOIS;9;99;0;;0;;1;Z;;0;13;;;0
6113;99;1/1-;IJ REDUITES -3MOIS;9;99;0;;0;;1;Z;;0;13;;;0
6114;99;1/1+;IJ REDUITES +3MOIS;9;99;0;;0;;1;Z;;0;13;;;0
6115;99;MAJ-/REN+;IJ MAJOREES -3MOIS;9;99;0;;0;;1;Z;;0;13;;;0
6116;99;MAJ+/MIJ-/MIJ+;IJ MAJOREES +3MOIS;9;99;0;;0;;1;Z;;0;13;;;0
6117;99;MIT-;IJ PARTIELLE,  PERTE DE SALAIRE -3MOIS;9;99;0;;0;;1;Z;;0;13;;;0
6118;99;MIT+;IJ PARTIELLE,  PERTE DE SALAIRE +3MOIS;9;99;0;;0;;1;Z;;0;13;;;0
6119;99;ASM;IJ MAJOREES + 6 MOIS;9;99;0;;0;;1;Z;23;0;13;;fermé le 30/06/2008;0
6120;99;ITI;INDEMNITE TEMPORAIRE D'INAPTITUDE AT/MP;9;99;0;;0;;0;Z;23;0;13;;;0
6121;99;PRE;IJ PRENATALES;9;99;0;;0;;0;Z;23;0;13;;;0
6122;99;POS;IJ POSTNATALES;9;99;0;;0;;0;Z;23;0;13;;;0
6123;99;ADO;IJ EN CAS D  ADOPTION;9;99;0;;0;;0;Z;23;0;13;;;0
6124;99;ISM;IJ CONGE SUPPLEMENTAIRE PREMA;9;99;0;;0;;0;Z;23;0;13;;;0
6125;99;IRT+/IRT-;INDEMNITE REMPLACEMENT CONJOINTS COLLABORATEURS TI;9;99;0;;0;;0;Z;23;0;13;;;0
6126;99;FGP;FORFAIT GROSSESSE TAUX PLEIN TI;9;99;0;;0;;0;Z;21;0;13;;;0
6127;99;FGR;FORFAIT GROSSESSE TAUX REDUIT TI;9;99;0;;0;;0;Z;21;0;13;;;0
6128;99;FAP;FORFAIT ADOPTION TAUX PLEIN TI;9;99;0;;0;;0;Z;21;0;13;;;0
6129;99;FAR;FORFAIT ADOPTION TAUX REDUIT TI;9;99;0;;0;;0;Z;21;0;13;;;0
6131;99;CUN-;IJ NORMALES POUR CURE THERMALE;9;99;0;;0;;1;Z;;0;24;;;0
6132;99;CUM-;IJ MAJOREES POUR CURE THERMALE;9;99;0;;0;;1;Z;;0;24;;;0
6133;99;CUR-;IJ REDUITES POUR CURE THERMALE;9;99;0;;0;;1;Z;;0;24;;;0
6134;99;AAM-;IJ MALADIE  PAMC MOINS DE 3 MOIS;9;99;0;;0;;0;Z;23;0;0;;;0
6135;99;AAM+;IJ MALADIE  PAMC PLUS DE 3 MOIS;9;99;0;;0;;0;Z;23;0;0;;;0
6191;99;IDN;INDEMNITE DE NOURRITURE;9;99;0;;0;;0;Z;23;0;13;;;0
6208;99;CPD;FORFAIT CONGE REPIT POUR DECES DE L'ENFANT PAMC;9;99;0;;0;;0;Z;21;0;13;;;0
6209;99;CRE;CONGE REPIT POUR DECES DE L'ENFANT;9;99;0;;0;;0;Z;23;0;13;;;0
6210;99;PEH-/PEH+;IJ PATERNITE HOSPITALISATION ENFANT;9;99;0;;0;;0;Z;23;0;13;;;0
1735;99;F14;FORFAIT PROFESSIONNEL (F14) FILIERES ET RESEAUX;9;99;0;;0;;1;C;20;0;46;;;0
1736;99;F15;FORFAIT PROFESSIONNEL (F15) FILIERES ET RESEAUX;9;99;0;;0;;1;C;20;0;46;;;0
1741;99;FC0;FORFAIT CONSULTATION (FC0) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1742;99;FC1;FORFAIT CONSULTATION (FC1) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1743;99;FC2;FORFAIT CONSULTATION (FC2) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1744;99;FC3;FORFAIT CONSULTATION (FC3) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1745;99;FC4;FORFAIT CONSULTATION (FC4) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1746;99;FC5;FORFAIT CONSULTATION (FC5) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1747;99;FC6;FORFAIT CONSULTATION (FC6) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1748;99;FC7;FORFAIT CONSULTATION (FC7) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1749;99;FC8;FORFAIT CONSULTATION (FC8) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1751;99;FC9;FORFAIT CONSULTATION (FC9) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1761;99;FF0;FORFAIT FORMATION (FF0) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1762;99;FF1;FORFAIT FORMATION (FF1) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1763;99;FF2;FORFAIT FORMATION (FF2) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1764;99;FF3;FORFAIT FORMATION (FF3) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1765;99;FF4;FORFAIT FORMATION (FF4) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1766;99;FF5;FORFAIT FORMATION (FF5) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1767;99;FF6;FORFAIT FORMATION (FF6) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1768;99;FF7;FORFAIT FORMATION (FF7) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1769;99;FF8;FORFAIT FORMATION (FF8) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1771;99;FF9;FORFAIT FORMATION (FF9) FILIERES ET RESEAUX;9;99;0;;0;;1;Z;20;0;47;;;0
1781;99;FP0;FORFAIT PREVENTION/DEPISTAGE (FP0) FILIERES ET RESEAUX;9;99;0;;0;;1;C;20;0;46;;;0
1782;99;FP1;FORFAIT PREVENTION/DEPISTAGE (FP1) FILIERES ET RESEAUX;9;99;0;;0;;1;C;20;0;46;;;0
1783;99;FP2;FORFAIT PREVENTION/DEPISTAGE (FP2) FILIERES ET RESEAUX;9;99;0;;0;;1;C;20;0;46;;;0
1784;99;FP3;FORFAIT PREVENTION/DEPISTAGE (FP3) FILIERES ET RESEAUX;9;99;0;;0;;1;C;20;0;46;;;0
1785;99;FP4;FORFAIT PREVENTION/DEPISTAGE (FP4) FILIERES ET RESEAUX;9;99;0;;0;;1;C;20;0;46;;;0
1786;99;FP5;FORFAIT PREVENTION/DEPISTAGE (FP5) FILIERES ET RESEAUX;9;99;0;;0;;1;C;20;0;46;;;0
1787;99;FP6;FORFAIT PREVENTION/DEPISTAGE (FP6) FILIERES ET RESEAUX;9;99;0;;0;;1;C;20;0;46;;;0
1788;99;FP7;FORFAIT PREVENTION/DEPISTAGE (FP7) FILIERES ET RESEAUX;9;99;0;;0;;1;C;20;0;46;;;0
1789;99;FP8;FORFAIT PREVENTION/DEPISTAGE (FP8) FILIERES ET RESEAUX;9;99;0;;0;;1;C;20;0;46;;;0
1791;99;FP9;FORFAIT PREVENTION/DEPISTAGE (FP9) FILIERES ET RESEAUX;9;99;0;;0;;1;C;20;0;46;;;0
1811;99;IK IKP;IK PLAINE;9;99;1;10;0;1;1;Z;;0;55;;;0
1812;99;IKM;IK MONTAGNE;9;99;1;10;0;1;1;Z;20;0;55;;;0
1813;99;IKS;IK PIED SKI;9;99;1;10;0;1;1;Z;20;0;55;;;0
1814;99;IKG;FRAIS DE DEPLACEMENT VACATION;9;99;0;;0;;1;Z;20;0;55;;;0
1821;99;ID;ID PARIS LYON MARSEILLE, +100.000 HA, -100.000 HA;9;99;1;10;0;1;1;Z;20;0;7;;;0
1841;99;IF;INDEMNITES FORFAITAIRES DE DEPLACEMENT;9;99;1;10;0;1;1;Z;20;0;7;;;0
1842;99;IFA;INDEMNITES FORFAITAIRES DE DEPLACEMENT DES AUXILIAIRES MEDICAUX ET ASSIMILES;9;99;1;10;0;1;1;Z;20;0;7;;;0
1843;99;IFO;INDEMNITES FORFAITAIRES DE DEPLACEMENT MK ORTHOPEDIQUE ET RHUMATOLOGIQUE;9;99;1;10;0;1;1;Z;20;0;7;;;0
1844;99;IFR;INDEMNITES FORFAITAIRES DE DEPLACEMENT MK RHUMATISMALE;9;99;1;10;0;1;1;Z;20;0;7;;;0
1845;99;IFN;INDEMNITES FORFAITAIRES DE DEPLACEMENT MK NEUROLOGIQUE;9;99;1;10;0;1;1;Z;20;0;7;;;0
1846;99;IFP;INDEMNITES FORFAITAIRES DE DEPLACEMENT MK PNEUMOLOGIE;9;99;1;10;0;1;1;Z;20;0;7;;;0
1847;99;IFS;INDEMNITES FORFAITAIRES DE DEPLACEMENT DE SORTIE;9;99;1;10;0;1;1;Z;20;0;7;;;0
1848;99;IFI;INDEMNITES FORFAITAIRES DEPLACEMENT INFIRMIERS;9;99;0;;1;1;1;Z;20;0;3;;;0
1849;99;IFV;INDEMNITE FORFAITAIRE DEPLACEMENT MK PERS. AGEE;9;99;1;10;0;;1;Z;20;0;7;;;0
1901;99;MOP;MAJORATION PERSONNES AGEES EN ETABLISSEMENT;9;99;1;22;0;1;0;C;20;0;47;;;0
1903;99;MEG;MAJORATION ENFANT GENERALISTE;9;99;1;5;0;;1;C;20;0;1;;;0
1904;99;MEP;MAJORATION ENFANT PEDIATRE;9;99;1;5;0;;1;C;20;0;1;1;;0
1905;99;NFE;NOUVEAU FORFAIT ENFANT;9;99;1;5;0;;1;C;20;0;1;1;;0
1906;99;NFP;NOUVEAU FORFAIT PEDIATRIQUE;9;99;1;5;0;;1;C;20;0;1;1;;0
1907;99;PRX;REMUNERATION DES SOINS DE PROXIMITE;9;99;0;;0;;0;Z;20;0;0;;;0
1908;99;SP2;FORFAIT SORTIE PRECOCE ET TEST GUTHRIE;9;99;0;;1;;1;Z;20;0;1;1;;0
1909;99;SP1;FORFAIT SORTIE PRECOCE;9;99;0;;1;;1;Z;20;0;1;1;;0
1910;99;PPS;Plan personnalisé de santé;9;99;0;;0;;1;Z;20;0;46;;;0
6211;99;AFE+/AFE-;ALLOCATION FEMME ENCEINTE;9;99;0;;0;;0;Z;23;0;0;;;0
6212;99;PER;IJ CONGE MATERNITE AU PERE;9;99;0;;0;;0;Z;23;0;13;;;0
6213;99;;INDEMNITE DE REMPLACEMENT PATERNITE;9;99;0;;0;;0;Z;;0;13;;Pas  d information sur la prestation;0
6214;99;ISP-;IJ CONGE SUPPLEMENTAIRE MATERNITE PAMC;9;99;0;;0;;0;Z;23;0;0;;;0
6215;99;IRN+/IRN-;IJ CONGE POSTNATAL PAMC;9;99;0;;0;;0;Z;23;0;0;;;0
6221;99;ARM;ALLOCATION REPOS MATERNEL NORMAL;9;99;0;;0;;0;Z;21;0;13;;;0
6222;99;ARA;ALLOCATION REPOS MATERNEL ADOPTION;9;99;0;;0;;0;Z;21;0;13;;;0
6231;99;IRM+/IRM-;IJ CONGE PRENATAL PAMC;9;99;0;;0;;0;Z;23;0;13;;;0
6232;99;IRA-/IRA+;IJ CONGE ADOPTION PAMC;9;99;0;;0;;0;Z;23;0;13;;;0
6233;99;IRP-;IJ CONGE PATHOLOGIQUE PAMC;9;99;0;;0;;0;Z;23;0;13;;;0
6234;99;IRG;INDEMNITE MATERNITE EN CAS DE NAISSANCES MULTIPLES;9;99;0;;0;;0;Z;21;0;13;;;0
6235;99;IRC;INDEMNITE DE REMPLACEMENT CONJOINTE COLLABORATRICE;9;99;0;;0;;0;Z;21;0;13;;;0
6236;99;IPA-;IJ PATERNITE PAMC;9;99;0;;0;;0;Z;23;0;13;;;0
6237;99;IPC;INDEMNITE PATERNITE CONJOINT PAMC;9;99;0;;0;;0;Z;21;0;13;;;0
6238;99;IPI;INDEMNITES PATERNITE CONJOINT INFIRMIER;9;99;0;;0;;0;Z;21;0;13;;;0
6239;99;IDA;INDEMNITÉ MALADIE DOUBLE ACTIVITÉ  PAMC;9;99;0;;0;;0;Z;21;0;0;;;0
6241;99;AVP;ALLOCATION ACCOMPAGNEMENT FIN DE VIE CESSATION ACTIVITE TEMPS PLEIN;9;99;0;;0;;0;Z;23;0;13;;;0
6242;99;AVR;ALLOCATION ACCOMPAGNEMENT FIN DE VIE CESSATION ACTIVITE REDUITE;9;99;0;;0;;0;Z;23;0;13;;;0
6251;99;NNO-;ALLOCATION NUIT NORMALE - 3 MOIS;9;99;0;;0;;0;Z;;0;13;;;0
6252;99;NNO+;ALLOCATION NUIT NORMALE + 3 MOIS;9;99;0;;0;;0;Z;;0;13;;;0
6253;99;NME-;ALLOCATION NUIT MAJOREE  3 ENFANTS - 3 MOIS;9;99;0;;0;;0;Z;;0;13;;;0
6254;99;NME+;ALLOCATION NUIT MAJOREE  3 ENFANTS + 3 MOIS;9;99;0;;0;;0;Z;;0;13;;;0
6255;99;NMN;ALLOCATION NUIT MAJOREE ARRET + 6 MOIS;9;99;0;;0;;0;Z;23;0;13;;fermé le 30/12/2006;0
6256;99;NEN;ALLOCATION NUIT MAJOREE ARRET + 6 MOIS ET 3 ENFANTS;9;99;0;;0;;0;Z;23;0;13;;fermé le 30/12/2006;0
6257;99;ENO-;ALLOCATION EXPOSITION NORMALE - 3 MOIS;9;99;0;;0;;0;Z;;0;13;;;0
6258;99;ENO+;ALLOCATION EXPOSITION NORMALE + 3 MOIS;9;99;0;;0;;0;Z;;0;13;;;0
6261;99;EME-;ALLOCATION EXPOSITION MAJOREE 3 ENFANTS - 3 MOIS;9;99;0;;0;;0;Z;;0;13;;;0
6262;99;EME+;ALLOCATION EXPOSITION MAJOREE 3 ENFANTS + 3 MOIS;9;99;0;;0;;0;Z;;0;13;;;0
6263;99;EMN;ALLOCATION EXPOSITION ARRET + 6 MOIS;9;99;0;;0;;0;Z;23;0;13;;fermé le 30/12/2006;0
6264;99;EEN;ALLOCATION EXPOSITION ARRET + 6 MOIS ET 3 ENFANTS;9;99;0;;0;;0;Z;23;0;13;;fermé le 30/12/2006;0
6311;99;;RDS IJ MATERNITE;9;99;0;;0;;0;Z;;0;0;;Saisie manuelle Qualiflux;0
6312;99;;RDS ALLOC MATERNITE;9;99;0;;0;;0;Z;;0;0;;Saisie manuelle Qualiflux;0
7111;99;PI/RPI;PENSION INVALIDITE AVANTAGES DE BASE;9;99;0;;0;;0;Z;;0;0;;;0
7112;99;FN/RFN;PENSION INVALIDITE ALLOCATIONS SUPPLEMENTAIRES;9;99;0;;0;;0;Z;;0;0;;;0
7113;99;TP/RTP;PENSION INVALIDITE MAJORATIONS POUR ASSISTANCE D  UNE TIERCE PERSONNE;9;99;0;;0;;0;Z;;0;0;;;0
7119;99;;PENSIONS D  INVALIDITE SERVIES PAR LE REGIME SPECIAL DE SECURITE SOCIALE DANS LES MINES;9;99;0;;0;;0;Z;;0;0;;Pas  d information sur la prestation;0
8111;99;RVI;RENTES DE VICTIME;9;99;0;;0;;0;Z;18;0;0;;;0
8112;99;MTP;MAJORATIONS POUR ASSISTANCE D  UNE TIERCE PERSONNE;9;99;0;;0;;0;Z;18;0;0;;;0
8113;99;RCS;RENTES DE CONJOINT SURVIVANT;9;99;0;;0;;0;Z;18;0;0;;;0
8114;99;REV;RENTES DE REVERSION;9;99;0;;0;;0;Z;18;0;0;;;0
8115;99;ROR;RENTES D  ORPHELIN;9;99;0;;0;;0;Z;18;0;0;;;0
8116;99;RAS;RENTES D  ASCENDANT;9;99;0;;0;;0;Z;18;0;0;;;0
8117;99;FIA;MAJORATION FAUTE INEXCUSABLE RENTE ASCENDANT;9;99;1;25;0;;0;Z;18;0;0;;;0
8118;99;FIR;MAJORATION FAUTE INEXCUSABLE RENTE VICTIME;9;99;1;25;0;;0;Z;18;0;0;;;0
8119;99;FIC;MAJORATION FAUTE INEXCUSABLE RENTE CONJOINT;9;99;1;25;0;;0;Z;18;0;0;;;0
8120;99;FIO;MAJORATION FAUTE INEXCUSABLE RENTE ORPHELIN;9;99;1;25;0;;0;Z;18;0;0;;;0
8121;99;PTP;PRESTATION COMPLEMENTAIRE POUR RECOURS A TIERCE PERSONNE;9;99;0;;0;;0;Z;18;0;0;;;0
8221;99;MCR;MAJORATIONS CRISTALLISEES;9;99;0;;0;;0;Z;18;0;0;;fermé le 31/12/2006;0
8222;99;ROB;RACHAT OBLIGATOIRE;9;99;0;;0;;0;Z;18;0;0;;;0
8223;99;RFT;RACHAT FACULTATIF TOTAL;9;99;0;;0;;0;Z;18;0;0;;;0
8224;99;RFP;RACHAT FACULTATIF PARTIEL;9;99;0;;0;;0;Z;18;0;0;;;0
8225;99;;TRANSFERT DE CAPITAUX;9;99;0;;0;;0;Z;;0;0;;Pas  d information sur la prestation;0
8226;99;ICA;INDEMNITE EN CAPITAL ACCIDENT DU TRAVAIL;9;99;0;;0;;0;Z;18;0;0;;;0
8227;99;FII;MAJORATION FAUTE INEXCUSABLE INDEMNITE EN CAPITAL;9;99;1;25;0;;0;Z;18;0;0;;;0
9111;99;P01;COMPLEMENT TICKET MODERATEUR;9;99;0;;0;;1;Z;21;0;39;;;0
1911;99;SF;ACTES DES SAGES-FEMMES;9;99;0;;1;1;1;Z;20;0;33;1;;0
1912;99;NA;HONORAIRES NON VENTILABLES INDIVIDUALISES;9;99;0;;0;;0;Z;20;0;0;;;0
1913;99;MM;MAJORATION MILIEU DE NUIT;9;99;1;1;0;1;1;Z;20;0;70;1;;0
1914;99;FPE;FORFAIT PEDIATRIQUE;9;99;1;5;0;;1;Z;20;0;1;1;fermé le 31/12/2017;0
1915;99;ASR;FORFAIT ASTREINTE PROF;9;99;0;;0;;1;Z;20;0;47;;;0
1916;99;RPG;REMUNERATION POUR GARDE ETS PRIVES;9;99;0;;0;;1;Z;20;0;47;;;0
1917;99;RPA;REMUNERATION POUR ASTREINTE ETS PRIVES;9;99;0;;0;;1;Z;20;0;47;;;0
1918;99;MU;MAJORATION D'URGENCE;9;99;1;3;0;1;1;C;20;0;1;1;;0
1919;99;;DEPENSES DE MEDECINE FORFAITAIRE (OMNIPRATICIENS ET AUXILIAIRES MEDICAUX);9;99;0;;0;;0;Z;;0;0;;Pas  d information sur la prestation;0
1920;99;CIS;CONTRAT DEMOGRAPHIQUE SAGE-FEMME;9;99;0;;0;;1;Z;;0;47;;;0
1921;99;TDR;TEST DE DIAGNOSTIC RAPIDE;9;99;0;;0;;0;Z;20;0;0;;;0
1922;99;CG;CONSULTATION;9;99;0;;1;;1;Z;20;0;1;1;fermé le 16/04/2013;0
1923;99;SP;EXAMEN DE SUIVI POST NATAL;9;99;0;;1;;1;Z;20;0;1;1;;0
1924;99;VGM;INDEMNISATION VACATION MEDECINS;9;99;0;;0;;1;Z;20;0;47;;;0
1925;99;VMR;REMUNERATION VACCINATION GRIPPE A PAR MEDECIN RETRAITE ET SALARIES HORS OBLIGATIONS;9;99;0;;0;;0;Z;20;0;0;;fermé au 03/01/2021;0
1926;99;VAC;ACTE DE VACCINATION GRIPPE A/H1N1;9;99;0;;0;;1;T;20;0;1;;fermé le 30/09/2010;0
1927;99;CPT;REMUNERATION CPTS;9;99;0;;0;;0;Z;20;0;47;;;0
1928;99;VCO;REMUNERATION VACCINATION COVID 19;9;99;0;;0;;1;Z;21;0;47;;;0
1929;99;VAC;ACTE DE VACCINATION COVID 19;9;99;0;;1;;1;Z;20;0;1;;;0
1930;99;INJ;ACTE D INJECTION DU VACCIN COVID19;9;99;0;;1;;1;T;20;0;1;;;0
1931;99;MNP;MAJORATION NOURRISSON PEDIATRE;9;99;1;17;0;;1;Z;20;0;1;1;fermé le 31/12/2017;0
1932;99;MNO;MAJORATION NOURRISSON GENERALISTE;9;99;1;17;0;;1;Z;20;0;1;1;fermé le 31/12/2017;0
1933;99;CRN;MAJORATION CONSULTATION REGULEE  DE NUIT;9;99;1;1;0;;1;Z;20;0;1;1;;0
1934;99;CRM;MAJORATION CONSULTATION REGULEE MILIEU DE NUIT;9;99;1;1;0;;1;Z;20;0;1;1;;0
1935;99;CRD;MAJORATION CONSULTATION REGULEE DIMANCHE, JOURS FERIES ET ASSIMILES;9;99;1;2;0;;1;Z;20;0;1;1;;0
1936;99;VRN;MAJORATION VISITE REGULEE  DE NUIT;9;99;1;1;0;;1;Z;20;0;1;1;;0
1937;99;VRM;MAJORATION VISITE REGULEE MILIEU DE NUIT;9;99;1;1;0;;1;Z;20;0;1;1;;0
1938;99;VRD;MAJORATION VISITE REGULEE DE DIMANCHE, JOURS FERIES ET ASSIMILES;9;99;1;2;0;;1;Z;20;0;1;1;;0
1939;99;MSF;MAJORATION SAGE-FEMME;9;99;1;22;0;;1;C;20;0;1;1;;0
1940;99;DSP;FORFAIT SORTIE PRECOCE;9;99;1;22;0;;1;C;20;0;1;1;;0
1941;99;CRS;MAJORATION CONSULTATION REGULEE SAMEDI APRES MIDI;9;99;1;2;0;;1;Z;20;0;1;1;;0
1942;99;VRS;MAJORATION VISITE REGULEE SAMEDI APRES MIDI;9;99;1;2;0;;1;Z;20;0;1;1;;0
1943;99;MUT;MAJORATION URGENCE MT;9;99;1;22;0;;1;C;20;0;1;1;;0
1944;99;MCU;MAJORATION CORRESPONDANT URGENCE;9;99;1;22;0;;1;C;20;0;1;1;;0
1945;99;MRT;MAJORATION MEDECIN TRAITANT REGULATION;9;99;1;22;0;;1;C;20;0;1;1;;0
1951;99;PFH;PARTICIPATION FORFAITAIRE HORS TIERS PAYANT;9;99;1;16;0;;1;Z;20;0;54;;;0
1952;99;PFT;PARTICIPATION FORFAITAIRE TIERS PAYANT;9;99;1;16;0;;1;Z;20;0;54;;;0
1954;99;PAE;PARTICIPATION ASSURE CONSULTATIONS ET SOINS EXTERNES (C2S + AME);9;99;1;16;0;;0;Z;20;0;0;;;0
1955;99;PAL;PARTICIPATION ASSURE CONSULTATIONS ET SOINS EXTERNES (REGIME LOCAL);9;99;1;16;0;;0;Z;20;0;0;;;0
1956;99;PAP;PARTICIPATION ASSURE EN AMBULATOIRE;9;99;1;16;0;;1;Z;20;0;56;;;0
1957;99;TMT;MAJORATION HORS PARCOURS DE SOINS;9;99;1;24;0;;1;Z;20;0;54;;;0
1959;99;VAX;ADMINISTRATION  VACCIN;9;99;0;;1;;1;C;20;0;1;;;0
1960;99;SGA;SUPPLEMENT DEROGATOIRE SG SUR ACTE PROFESSIONNEL NON REMBOURSABLE (CNMSS);9;99;0;;0;;1;Z;20;0;1;;;0
1961;99;DAP;SUPPLEMENT DEROGATOIRE SG SUR ACTE PROFESSIONNEL REMBOURSABLE (CNMSS);9;99;1;29;0;;1;Z;20;0;1;;;0
1962;99;VMR;VACATION MEDECIN VACCINATION COVID 19;9;99;0;;0;;1;Z;20;0;47;;;0
1971;99;FRH;FRANCHISE HORS TIERS PAYANT SUR MEDICAMENT;9;99;1;16;0;;1;Z;20;0;53;;;0
1972;99;FRT;FRANCHISE TIERS PAYANT SUR MEDICAMENT;9;99;1;16;0;;1;Z;20;0;53;;;0
1973;99;FRH;FRANCHISE HORS TIERS PAYANT SUR TRANSPORT;9;99;1;16;0;;1;Z;20;0;52;;;0
1974;99;FRT;FRANCHISE TIERS PAYANT SUR TRANSPORT;9;99;1;16;0;;1;Z;20;0;52;;;0
1975;99;FRH;FRANCHISE HORS TIERS PAYANT ACTE D'AUXILIAIRE MEDICAUX;9;99;1;16;0;;1;Z;20;0;26;;;0
1976;99;FRT;FRANCHISE TIERS PAYANT ACTE D'AUXILIAIRE MEDICAUX;9;99;1;16;0;;1;Z;20;0;26;;;0
1977;99;FRH;PARTICIPATION ASSURE HORS TIERS PAYANT TRANSMISE SANS ACTE DE REFERENCE OU TYPE DE FRANCHISES;9;99;1;16;0;;1;Z;20;0;26;;;0
1978;99;FRT;PARTICIPATION ASSURE EN TIERS PAYANT TRANSMISE SANS ACTE DE REFERENCE OU TYPE DE FRANCHISES;9;99;1;16;0;;1;Z;20;0;26;;;0
1981;99;FHV;FORFAIT IVG HONORAIRES DE VILLE;9;99;0;;1;;1;C;20;0;1;1;;0
1990;99;FIM;FORFAIT D'INTERVENTION PAR SORTIE SUR DEMANDE DE LA REGULATION;9;99;0;;0;;1;Z;20;0;47;;;0
9112;99;P02;COMPLEMENT FRAIS DE TRANSPORT ET DE SEJOUR;9;99;0;;0;;0;Z;21;0;0;;;0
9113;99;P03;FRAIS OCCASIONNE PAR LE DON D ORGANES;9;99;0;;0;;0;Z;21;0;0;;;0
9114;99;P04;COMPLEMENT AUX FRAIS D HOSPITALISATION DE LA MERE QUI ALLAITE SON ENFANT;9;99;0;;0;;0;Z;21;0;0;;;0
9115;99;P05;PERTE DE SALAIRE POUR ENFANT MALADE;9;99;0;;0;;0;Z;21;0;0;;;0
9116;99;P06;INDEMNITES JOURNALIERES MATERNITE POUR CERTAINES CATEGORIES D ASSURES;9;99;0;;0;;0;Z;21;0;0;;;0
9118;99;P08;FRAIS FUNERAIRES;9;99;0;;0;;0;Z;21;0;0;;;0
9119;99;P10;COMPLEMENT POUR CURE THERMALE;9;99;0;;0;;0;Z;21;0;0;;;0
9121;99;P11;COMPLEMENT TICKET MODERATEUR POUR ENFANT DE MOINS D UN AN;9;99;0;;0;;1;Z;21;0;39;;;0
9122;99;P12;ALLOCATION DECES;9;99;0;;0;;0;Z;21;0;0;;;0
9123;99;P13;COMPLEMENT MALADIES CHRONIQUES ET MAINTIEN A DOMICILE;9;99;0;;0;;0;Z;21;0;0;;;0
9129;99;P09;INDEMNITES COMPLEMENTAIRES EN REEDUCATION PROFESSIONNELLE;9;99;0;;0;;0;Z;21;0;0;;;0
9131;99;PSD/IPS;INDEMNITE DE PERTE DE SALAIRE Y COMPRIS  DIALYSE A DOMICILE;9;99;0;;0;;0;Z;;0;0;;;0
9132;99;TTH;FRAIS DE DEPLACEMENT EN CURE THERMALE;9;99;0;;0;;0;Z;21;0;0;;;0
9133;99;HTH;FRAIS D  HEBERGEMENT EN CURE THERMALE;9;99;0;;0;;0;Z;21;0;0;;;0
9134;99;PFR;PRIME DE FIN DE REEDUCATION PROFESSIONNELLE;9;99;0;;0;;0;Z;21;0;0;;;0
9135;99;SEC;AIDE FINANCIERE EXCEPTIONNELLE (SECOURS);9;99;0;;0;;0;Z;;0;0;;fermé le 20/02/2004;0
9141;99;VA;MAJORATION LIEE A UNE VISITE D  URGENCE;9;99;0;;0;;1;Z;20;0;49;;fermé le 15/09/2014;0
