,table,var,description,var_type,var_size,nomenclature,creation,suppression,dates_manquantes
244,CT_IND_AAAA_GN,SUP_CANAUTR_CAT,Autres cancers,number,3,-,2012,,
245,CT_IND_AAAA_GN,SUP_CANCOLO_CAT,Cancer colorectal,number,3,-,2012,,
246,CT_IND_AAAA_GN,SUP_CANPOUM_CAT,Cancer du poumon,number,3,-,2012,,
247,CT_IND_AAAA_GN,SUP_CANPROS_CAT,Cancer de la prostate,number,3,-,2012,,
248,CT_IND_AAAA_GN,SUP_CANSEIF_CAT,Cancer du sein de la femme,number,3,-,2012,,
249,CT_IND_AAAA_GN,SUP_CANSUR_CAT,Cancers sous surveillance,number,3,-,2012,,
250,CT_IND_AAAA_GN,SUP_CV_CAT,Maladies cardioneurovasculaires,number,3,-,2012,,
251,CT_IND_AAAA_GN,SUP_CVAIG_CAT,Maladies cardioneurovasculaires aigues,number,3,-,2012,,
252,CT_IND_AAAA_GN,SUP_CVAVC_CAT,Accident vasculaire cérébral,number,3,-,2012,,
253,CT_IND_AAAA_GN,SUP_CVCHR_CAT,Maladies cardioneurovasculaires chroniques,number,3,-,2012,,
254,CT_IND_AAAA_GN,SUP_CVIC_CAT,Insuffisance cardiaque,number,3,-,2012,,
255,CT_IND_AAAA_GN,SUP_CVIDMCOR_CAT,Maladie coronaire,number,3,-,2012,,
256,CT_IND_AAAA_GN,SUP_FAGLP1_IND,Diabète traité par agoniste du GLP-1,number,3,-,2012,,
257,CT_IND_AAAA_GN,SUP_FANTIHTA_MED_NNEXCLU,Traitements antihypertenseurs (avec ou sans pathologies),number,3,-,2012,,
258,CT_IND_AAAA_GN,SUP_FHYPOLI_MED_NNEXCLU,Traitements hypolipémiants (avec ou sans pathologies),number,3,-,2012,,
259,CT_IND_AAAA_GN,SUP_FINSUL_IND,Diabète insulino-traité,number,3,-,2012,,
260,CT_IND_AAAA_GN,SUP_FRV_CAT,Traitements du risque vasculaire (hors pathologies),number,3,-,2012,,
261,CT_IND_AAAA_GN,SUP_FRV_CAT_NNEXCLU,Traitements du risque vasculaire (avec ou sans pathologies),number,3,-,2012,,
262,CT_IND_AAAA_GN,SUP_FRVDIAB_CAT,Diabète (avec ou sans pathologies) ou traitements du risque vasculaire (hors pathologies),number,3,-,2012,,
263,CT_IND_AAAA_GN,SUP_HFOI_IND,Maladies du foie (hors mucoviscidose),number,3,-,2012,,
264,CT_IND_AAAA_GN,SUP_HFOIPAN_IND_NNEXCLU,Maladies du foie ou du pancréas (avec ou sans mucoviscidose),number,3,-,2012,,
265,CT_IND_AAAA_GN,SUP_HOSPIT_PONCT,"Hospitalisations ponctuelles (avec ou sans pathologies, traitements ou maternité)",number,3,-,2012,,
266,CT_IND_AAAA_GN,SUP_HOSPIT_PONCT_EXCLU,"Hospitalisations ponctuelles (hors pathologies, traitements ou maternité)",number,3,-,2012,,
267,CT_IND_AAAA_GN,SUP_HPAN_IND,Maladies du pancréas (hors mucoviscidose),number,3,-,2012,,
268,CT_IND_AAAA_GN,SUP_HVHC_CAT,hépatite C chronique,number,3,-,2015,,
269,CT_IND_AAAA_GN,SUP_HVHC_CHR,hépatite C chronique ou guérie ,number,3,-,2015,,
270,CT_IND_AAAA_GN,SUP_INFLAM_CAT,Maladies inflammatoires chroniques,number,3,-,2012,,
271,CT_IND_AAAA_GN,SUP_INFRARVIH_CAT,Maladies inflammatoires ou rares ou VIH ou SIDA,number,3,-,2012,,
272,CT_IND_AAAA_GN,SUP_IRHEMOP_IND_EXCLU,Hémophilie,number,3,-,2012,,
273,CT_IND_AAAA_GN,SUP_IRTRHEMOSEV_IND,Autres troubles de l'hémostase graves,number,3,-,2012,,
274,CT_IND_AAAA_GN,SUP_MATERNI_IND_EXCLU,Maternité (hors pathologies et traitements),number,3,-,2012,,
275,CT_IND_AAAA_GN,SUP_NDEMALZ_IND,Maladie d'Alzheimer,number,3,-,2012,,
276,CT_IND_AAAA_GN,SUP_NDEMAUT_IND,Autres démences,number,3,-,2012,,
277,CT_IND_AAAA_GN,SUP_NDEMPAR_CAT,Maladies dégénératives (démences et Parkinson),number,3,-,2012,,
278,CT_IND_AAAA_GN,SUP_NEUDEG_CAT,Maladies neurologiques ou dégénératives,number,3,-,2012,,
279,CT_IND_AAAA_GN,SUP_NEURO_CAT,Maladies neurologiques,number,3,-,2012,,
280,CT_IND_AAAA_GN,SUP_PADDALC_IND,Troubles addictifs liés à l'utilisation d'alcool,number,3,-,2012,,
281,CT_IND_AAAA_GN,SUP_PADDAUT_IND,"Troubles addictifs (hormis ceux liés à l'utilisation d'alcool, du tabac et du cannabis)",number,3,-,2012,,
282,CT_IND_AAAA_GN,SUP_PADDCAN_IND,Troubles addictifs liés à l'utilisation du cannabis,number,3,-,2012,,
283,CT_IND_AAAA_GN,SUP_PADDTAB_IND,Troubles addictifs liés à l'utilisation du tabac,number,3,-,2012,,
284,CT_IND_AAAA_GN,SUP_PANTIDE_MED_NNEXCLU,Traitements antidépresseurs ou régulateurs de l'humeur (avec ou sans pathologies),number,3,-,2012,,
285,CT_IND_AAAA_GN,SUP_PANXIOL_MED_NNEXCLU,Traitements anxiolytiques (avec ou sans pathologies),number,3,-,2012,,
286,CT_IND_AAAA_GN,SUP_PATHO_CAT_EXCLU,Au moins une pathologie,number,3,-,2012,,
287,CT_IND_AAAA_GN,SUP_PATHO_CAT_NNEXCLU,Au moins une pathologie ou traitement,number,3,-,2012,,
288,CT_IND_AAAA_GN,SUP_PATMAT_CAT,"Au moins une pathologie, traitement ou maternité",number,3,-,2012,,
289,CT_IND_AAAA_GN,SUP_PATMATHOS_CAT,"Au moins une pathologie, traitement, maternité ou hospitalisation",number,3,-,2012,,
290,CT_IND_AAAA_GN,SUP_PETIT_CONSO,"Pas de pathologies, traitements, maternité ou hospitalisations",number,3,-,2012,,
291,CT_IND_AAAA_GN,SUP_PETIT_CONSO_EXCLU,"Pas de pathologies, traitements, maternité, hospitalisations ou traitement antalgique ou anti-inflammatoire",number,3,-,2012,,
292,CT_IND_AAAA_GN,SUP_PHYPNOT_MED_NNEXCLU,Traitements hypnotiques (avec ou sans pathologies),number,3,-,2012,,
293,CT_IND_AAAA_GN,SUP_PNEUROL_MED_NNEXCLU,Traitements neuroleptiques (avec ou sans pathologies),number,3,-,2012,,
294,CT_IND_AAAA_GN,SUP_POPTOT_CAT,Total consommants tous régimes,number,3,-,2012,,
295,CT_IND_AAAA_GN,SUP_PSY_CAT,Maladies psychiatriques ou psychotropes,number,3,-,2012,,
296,CT_IND_AAAA_GN,SUP_PSYMED_CAT,Traitements psychotropes (hors pathologies),number,3,-,2012,,
297,CT_IND_AAAA_GN,SUP_PSYMED_CAT_NNEXCLU,Traitements psychotropes (avec ou sans pathologies),number,3,-,2012,,
298,CT_IND_AAAA_GN,SUP_PSYPAT_CAT,Maladies psychiatriques,number,3,-,2012,,
299,CT_IND_AAAA_GN,SUP_PTRBIPO_IND,Troubles maniaques et bipolaires,number,3,-,2012,,
300,CT_IND_AAAA_GN,SUP_PTRDHUM_IND,Dépression et autres troubles de l'humeur,number,3,-,2012,,
301,CT_IND_AAAA_GN,SUP_PTRNEVR_IND,Troubles névrotiques liés au stress et somatoformes,number,3,-,2012,,
302,CT_IND_AAAA_GN,SUP_RARES_CAT,Maladies rares,number,3,-,2012,,
303,CT_IND_AAAA_GN,SUP_RDIACOU_IND,Dialyse courte,number,3,-,2012,,
304,CT_IND_AAAA_GN,SUP_RDIAPER_IND,Dialyse péritonéale chronique,number,3,-,2012,,
305,CT_IND_AAAA_GN,SUP_RHEMDIA_IND,Hémodialyse chronique,number,3,-,2012,,
306,CT_IND_AAAA_GN,SUP_RIRCT_CAT,Insuffisance rénale chronique terminale,number,3,-,2012,,
307,CT_IND_AAAA_GN,TOP_ABPCOIR_IND,Maladies respiratoires chroniques (hors mucoviscidose),number,3,-,2012,,
308,CT_IND_AAAA_GN,TOP_ALDAUTR_IND,Autres affections de longue durée (dont 31 et 32),number,3,-,2012,,
309,CT_IND_AAAA_GN,TOP_CANAUTR_ACT,Autres cancers actifs,number,3,-,2012,,
310,CT_IND_AAAA_GN,TOP_CANAUTR_SUR,Autres cancers sous surveillance,number,3,-,2012,,
311,CT_IND_AAAA_GN,TOP_CANCOLO_ACT,Cancer colorectal actif,number,3,-,2012,,
312,CT_IND_AAAA_GN,TOP_CANCOLO_SUR,Cancer colorectal sous surveillance,number,3,-,2012,,
313,CT_IND_AAAA_GN,TOP_CANPOUM_ACT,Cancer du poumon actif,number,3,-,2012,,
314,CT_IND_AAAA_GN,TOP_CANPOUM_SUR,Cancer du poumon sous surveillance,number,3,-,2012,,
315,CT_IND_AAAA_GN,TOP_CANPROS_ACT,Cancer de la prostate actif,number,3,-,2012,,
316,CT_IND_AAAA_GN,TOP_CANPROS_SUR,Cancer de la prostate sous surveillance,number,3,-,2012,,
317,CT_IND_AAAA_GN,TOP_CANSEIF_ACT,Cancer du sein de la femme actif,number,3,-,2012,,
318,CT_IND_AAAA_GN,TOP_CANSEIF_SUR,Cancer du sein de la femme sous surveillance,number,3,-,2012,,
319,CT_IND_AAAA_GN,TOP_CVAOMI_IND,Artériopathie oblitérante du membre inférieur,number,3,-,2012,,
320,CT_IND_AAAA_GN,TOP_CVAUTRE_IND,Autres affections cardiovasculaires,number,3,-,2012,,
321,CT_IND_AAAA_GN,TOP_CVAVC_AIG,Accident vasculaire cérébral aigu,number,3,-,2012,,
322,CT_IND_AAAA_GN,TOP_CVAVC_SEQ,Séquelle d'accident vasculaire cérébral,number,3,-,2012,,
323,CT_IND_AAAA_GN,TOP_CVCORON_CHR,Maladie coronaire chronique,number,3,-,2012,,
324,CT_IND_AAAA_GN,TOP_CVEMBOL_AIG,Embolie pulmonaire aiguë,number,3,-,2012,,
325,CT_IND_AAAA_GN,TOP_CVIC_AIG,Insuffisance cardiaque aiguë,number,3,-,2012,,
326,CT_IND_AAAA_GN,TOP_CVIC_CHR,Insuffisance cardiaque chronique,number,3,-,2012,,
327,CT_IND_AAAA_GN,TOP_CVIDM_AIG,Syndrome coronaire aigu,number,3,-,2012,,
328,CT_IND_AAAA_GN,TOP_CVTRRYC_IND,Troubles du rythme ou de la conduction cardiaque,number,3,-,2012,,
329,CT_IND_AAAA_GN,TOP_CVVALVE_IND,Maladie valvulaire,number,3,-,2012,,
330,CT_IND_AAAA_GN,TOP_FANTIHTA_MED,Traitements antihypertenseurs (hors pathologies),number,3,-,2012,,
331,CT_IND_AAAA_GN,TOP_FDIABET_IND,Diabète,number,3,-,2012,,
332,CT_IND_AAAA_GN,TOP_FHYPOLI_MED,Traitements hypolipémiants (hors pathologies),number,3,-,2012,,
333,CT_IND_AAAA_GN,TOP_HFOIPAN_IND,Maladies du foie ou du pancréas (hors mucoviscidose),number,3,-,2012,,
334,CT_IND_AAAA_GN,TOP_IND,Travailleur indépendant,number,3,-,2015,,
335,CT_IND_AAAA_GN,TOP_IRAUTRE_IND,Autres maladies inflammatoires chroniques,number,3,-,2012,,
336,CT_IND_AAAA_GN,TOP_IRCRRCH_IND,Maladies inflammatoires chroniques intestinales,number,3,-,2012,,
337,CT_IND_AAAA_GN,TOP_IRHEMOP_IND,Hémophilie ou troubles de l'hémostase graves,number,3,-,2012,,
338,CT_IND_AAAA_GN,TOP_IRMMHER_IND,Maladies métaboliques héréditaires ou amylose,number,3,-,2012,,
339,CT_IND_AAAA_GN,TOP_IRMUCO_IND,Mucoviscidose,number,3,-,2012,,
340,CT_IND_AAAA_GN,TOP_IRPOLYA_IND,Polyarthrite rhumatoïde et maladies apparentées,number,3,-,2012,,
341,CT_IND_AAAA_GN,TOP_IRSPONA_IND,Spondylarthrite ankylosante et maladies apparentées,number,3,-,2012,,
342,CT_IND_AAAA_GN,TOP_IRVIH_IND,VIH ou SIDA,number,3,-,2012,,
343,CT_IND_AAAA_GN,TOP_MATERNI_IND,Maternité (avec ou sans pathologies),number,3,-,2012,,
344,CT_IND_AAAA_GN,TOP_MT,Médecin traitant au 31 décembre de l'année N,number,3,-,2015,,
345,CT_IND_AAAA_GN,TOP_NAUTRES_IND,Autres affections neurologiques,number,3,-,2012,,
346,CT_IND_AAAA_GN,TOP_NDEMENC_IND,Démences (dont maladie d'Alzheimer),number,3,-,2012,,
347,CT_IND_AAAA_GN,TOP_NEPILEP_IND,Epilepsie,number,3,-,2012,,
348,CT_IND_AAAA_GN,TOP_NMYOMYA_IND,Myopathie ou myasthénie,number,3,-,2012,,
349,CT_IND_AAAA_GN,TOP_NPARAPL_IND,Paraplégie,number,3,-,2012,,
350,CT_IND_AAAA_GN,TOP_NPARKIN_IND,Maladie de Parkinson,number,3,-,2012,,
351,CT_IND_AAAA_GN,TOP_NSEPLAQ_IND,Sclérose en plaques,number,3,-,2012,,
352,CT_IND_AAAA_GN,TOP_PADDICT_IND,Troubles addictifs,number,3,-,2012,,
353,CT_IND_AAAA_GN,TOP_PANTIDE_MED,Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),number,3,-,2012,,
354,CT_IND_AAAA_GN,TOP_PANXIOL_MED,Traitements anxiolytiques (hors pathologies),number,3,-,2012,,
355,CT_IND_AAAA_GN,TOP_PDEPNEV_IND,Troubles névrotiques et de l'humeur,number,3,-,2012,,
356,CT_IND_AAAA_GN,TOP_PHYPNOT_MED,Traitements hypnotiques (hors pathologies),number,3,-,2012,,
357,CT_IND_AAAA_GN,TOP_PNEUROL_MED,Traitements neuroleptiques (hors pathologies),number,3,-,2012,,
358,CT_IND_AAAA_GN,TOP_PRETARD_IND,Déficience mentale,number,3,-,2012,,
359,CT_IND_AAAA_GN,TOP_PSYAUTR_IND,Autres troubles psychiatriques,number,3,-,2012,,
360,CT_IND_AAAA_GN,TOP_PSYCHOS_IND,Troubles psychotiques,number,3,-,2012,,
361,CT_IND_AAAA_GN,TOP_PTRENFA_IND,Troubles psychiatriques ayant débuté dans l'enfance,number,3,-,2012,,
362,CT_IND_AAAA_GN,TOP_RDIALYSE_IND,Dialyse chronique,number,3,-,2012,,
363,CT_IND_AAAA_GN,TOP_RTRANS_AIG,Transplantation rénale,number,3,-,2012,,
364,CT_IND_AAAA_GN,TOP_RTRANS_CHR,Suivi de transplantation rénale,number,3,-,2012,,
365,CT_IND_AAAA_GN,VERSION,Version,string,2,-,2015,,
366,DA_PRA_R,DTE_MOI_FIN,Mois de traitement,string,2,-,,,
367,DA_PRA_R,DTE_ANN_TRT,Exercice de traitement,string,4,-,,,
368,DA_PRA_R,PFS_PFS_NUM,N° du PS,string,8,-,,,
369,DA_PRA_R,TRT_SNI_COD,Code traitement SNIR PS,string,1,-,,,
370,DA_PRA_R,IPP_IDV_NUM,N.I.R. du P.S,string,13,-,,,
371,DA_PRA_R,IPP_SEX_COD,Sexe du PS,string,1,-,,,
372,DA_PRA_R,IPP_ANN_NAI,Année de naissance du P.S.,string,4,-,,,
373,DA_PRA_R,CAI_NUM,Cpam gestionnaire du P.S.,string,3,-,,,
374,DA_PRA_R,ACT_CAB_COD,Code cabinet d'un praticien,string,2,-,,,
375,DA_PRA_R,T733_CTR_NUM,CTR de rattachement,string,2,-,,,
376,DA_PRA_R,PFS_PRA_SPE,Spécialité Médicale PS,string,2,IR_SPA_D,,,
377,DA_PRA_R,CES_CES_COD,Code diplôme du P.S,string,2,-,,,
378,DA_PRA_R,PRA_MEP_COD,Mode d'exercice particulier,string,2,IR_MEP_V,,,
379,DA_PRA_R,CNV_CNV_COD,Code convention nationale du P.S.,string,1,IR_CNV_V,,,
380,DA_PRA_R,PRA_IDP_DDP,Droit à dépassement,string,1,-,,,
381,DA_PRA_R,PRA_IDP_SAL,Top salarié,string,1,-,,,
382,DA_PRA_R,EXC_EXC_NAT,Nature d exercice,string,2,IR_EPS_V,,,
383,DA_PRA_R,STA_PFS_NUM,Num. P.S de chainage statistique.,string,8,-,,,
384,DA_PRA_R,STA_CAI_NUM,CPAM resp. relevés stat P.S.,string,3,-,,,
385,DA_PRA_R,STA_CTR_NUM,CTR DE CHAINAGE,string,2,-,,,
386,DA_PRA_R,T733_STA_URC,URCAM DE CHAINAGE STATISTIQUE,string,2,-,,,
387,DA_PRA_R,FIS_PFS_NUM,Numéro chainage fiscal d'un P.S.,string,8,-,,,
388,DA_PRA_R,FIS_CAI_NUM,CPAM resp. relevé fisc. du P.S.,string,3,-,,,
389,DA_PRA_R,FIS_URC_COD,URCAM de chaînage fiscal,string,2,-,,,
390,DA_PRA_R,PFS_ACP_DSD,Date de début de spécialité Médicale PS,string,8,-,,,
391,DA_PRA_R,EXC_EFF_DSD,Date effet nat. exercice du P.S,string,8,-,,,
392,DA_PRA_R,EXC_FIN_MTF,Motif de fin d'exercice libéral,string,1,EXC_FIN_MTF,,,
393,DA_PRA_R,PFS_INS_DSD,date d'installation d'un P.S,string,8,-,,,
394,DA_PRA_R,PRA_SAL_SPE1,Spécialité salariés 1,string,1,-,,,
395,DA_PRA_R,PRA_SAL_SPE2,Spécialité salariés 2,string,1,-,,,
396,DA_PRA_R,PRA_SAL_SPE3,Spécialité salariés 3,string,1,-,,,
397,DA_PRA_R,PRA_SAL_SPE4,Spécialité salariés 4,string,1,-,,,
398,DA_PRA_R,PRA_SAL_SPE5,Spécialité salariés 5,string,1,-,,,
399,DA_PRA_R,PRA_SAL_SPE6,Spécialité salariés 6,string,1,-,,,
400,DA_PRA_R,PRA_DIP_NBR,Nb de salariés diplômés,string,2,-,,,
401,DA_PRA_R,PRA_SAL_NBR,Nb de salariés non diplômés,string,2,-,,,
402,DA_PRA_R,PFS_SPE_ANT,Spécialité Médicale PS antérieure,string,2,-,,,
403,DA_PRA_R,PFS_AMB_NBR,Effectif du véhicule de type ambulance,string,2,-,,,
404,DA_PRA_R,PFS_VSL_NBR,Effectif du véhicule de type VSL,string,2,-,,,
405,DA_PRA_R,PFS_TXI_NBR,Effectif du véhicule de type Taxi,string,2,-,,,
406,DA_PRA_R,PRA_TOP_REF,Code options conventionnelles,string,1,-,,,
407,DA_PRA_R,CAB_REF_DSD,Date début du code options conventionnelles,string,8,-,,,
408,DA_PRA_R,CAB_REF_DSF,Date fin du code options conventionnelles,string,8,-,,,
409,DA_PRA_R,LAB_CAT_COD,Code catégorie laboratoire,string,2,-,,,
410,DA_PRA_R,PRA_CIV_COD,Code civilité du PS,string,1,-,,,
411,DA_PRA_R,PFS_EXC_COM,Code commune adr. prof du P.S.,string,3,-,,,
412,DA_PRA_R,PFS_COD_POS,Code postal adr. prof du P.S.,string,5,-,,,
413,DA_PRA_R,PFS_LIB_COM,Lib. commune adr. prof. du P.S,string,30,-,,,
414,DA_PRA_R,PFS_FIN_NUM,NUMERO FINESS,string,8,-,,,
415,DA_PRA_R,PFS_MAJ_DAT,Mois de dernière mise à jour durant l'exercice,string,2,-,,,
416,DA_PRA_R,PFS_SCN_COD,Code association du P.S.,string,5,-,,,
417,EB_ARO_F,FLX_DIS_DTD,Date de mise à disposition des données,date,8,-,,,
418,EB_ARO_F,REM_TYP_AFF,type de remboursement affiné,number,8,-,,,
419,EB_ARO_F,ORG_CLE_NUM,organisme de liquidation des prestations (avant fusion des caisses),string,9,IR_ORG_V,,,
420,EB_ARO_F,ARO_REM_MNT,Montant versé-remboursé (autre que régime obligatoire),number,"11,2",-,,,
421,EB_ARO_F,ORG_CLE_NEW,Code de l'organisme de liquidation,string,9,IR_ORG_V,,,
422,EB_ARO_F,ARO_REM_TYP,Type de remboursement (autre que régime obligatoire),number,3,IR_TYR_V,,,
423,EB_ARO_F,FLX_TRT_DTD,Date d'entrée des données dans le système d'information,date,8,IR_DTE_V,,,
424,EB_ARO_F,ARO_THE_TAU,Taux théorique de remboursement (autre que régime obligatoire),number,"7,2",IR_TAU_V,,,
425,EB_ARO_F,DCT_ORD_NUM,numéro d'ordre du décompte dans l'organisme,number,9,-,,,
426,EB_ARO_F,ARO_PRS_NAT,Nature de la prestation (autre que régime obligatoire),number,5,IR_NAT_V,,,
427,EB_ARO_F,ARO_ENV_TYP,Type d'enveloppe (autre que régime obligatoire),number,3,IR_ENV_V,,,
428,EB_ARO_F,ARO_REM_BSE,Base de remboursement (autre que régime obligatoire),number,"11,2",-,,,
429,EB_ARO_F,ARO_ASU_NAT,Nature d'assurance (autre que régime obligatoire),number,3,IR_ASU_V,,,
430,EB_ARO_F,FLX_EMT_TYP,Type d'émetteur,number,2,IR_TYT_V,,,
431,EB_ARO_F,CLE_TEC_PRS,Clé technique Prestation,string,100,-,,,
432,EB_ARO_F,ARO_FJH_TYP,Type de prise en charge du forfait Journalier (autre que régime obligatoire),number,2,IR_FJH_V,,,
433,EB_ARO_F,ARO_ORD_NUM,Numéro d'ordre du remboursement autre que régime obligatoire,number,3,-,,,
434,EB_ARO_F,ARO_CPL_COD,Complément d'acte (autre que régime obligatoire),number,2,IR_CPA_V,,,
435,EB_ARO_F,ARO_MIN_TAU,Taux modulé (hors parcours de Soins) du remboursement (autre que régime obligatoire),number,"7,2",-,,,
436,EB_ARO_F,ARO_MOD_MNT,Montant de la majoration de la participation de l'assuré (autre que régime obligatoire),number,"11,2",-,,,
437,EB_ARO_F,FLX_EMT_NUM,numéro d'émetteur du flux,number,4,IR_NEM_T,,,
438,EB_ARO_F,PRS_ORD_NUM,Numéro d'ordre de la prestation dans le décompte,number,5,-,,,
439,EB_ARO_F,FLX_EMT_ORD,numéro de séquence du flux,number,4,-,,,
440,EB_ARO_F,ARO_REM_SGN,Signe du remboursement (autre que régime obligatoire),number,2,IR_SGN_V,,,
441,EB_ARO_F,ARO_REM_PRU,Prix unitaire de l'acte (autre que régime obligatoire),number,"14,5",-,,,
442,EB_ARO_F,ARO_REM_TAU,Taux réel de remboursement (autre que régime obligatoire),number,"7,2",IR_TAU_V,,,
443,EB_ARO_F,ARO_FTA_COD,Code forçage du taux (hors parcours de soins) autre que régime obligatoire,number,2,IR_FOR_V,,,
444,EB_BIO_F,CLE_TEC_PRS,Clé technique Prestation,string,100,-,,,
445,EB_BIO_F,FLX_DIS_DTD,Date de mise à disposition des données,date,8,-,,,
446,EB_BIO_F,REM_TYP_AFF,type de remboursement affiné,number,8,-,,,
447,EB_BIO_F,ORG_CLE_NUM,organisme de liquidation des prestations (avant fusion des caisses),string,9,IR_ORG_V,,,
448,EB_BIO_F,ORG_CLE_NEW,Code de l'organisme de liquidation,string,9,IR_ORG_V,,,
449,EB_BIO_F,BIO_PRS_IDE,Code NABM de l'acte de biologie,number,4,-,,,
450,EB_BIO_F,FLX_TRT_DTD,Date d'entrée des données dans le système d'information,date,8,IR_DTE_V,,,
451,EB_BIO_F,FLX_EMT_NUM,numéro d'émetteur du flux,number,4,IR_NEM_T,,,
452,EB_BIO_F,DCT_ORD_NUM,numéro d'ordre du décompte dans l'organisme,number,9,-,,,
453,EB_BIO_F,PRS_ORD_NUM,Numéro d'ordre de la prestation dans le décompte,number,5,-,,,
454,EB_BIO_F,FLX_EMT_ORD,numéro de séquence du flux,number,4,-,,,
455,EB_BIO_F,BIO_ACT_QSN,Quantité d'actes de biologie,number,5,-,,,
456,EB_BIO_F,BIO_ORD_NUM,Numéro d'ordre de l'acte affiné de biologie,number,4,-,,,
457,EB_BIO_F,FLX_EMT_TYP,Type d'émetteur,number,2,IR_TYT_V,,,
458,EB_CAM_F,CAM_REM_BSE,Base de remboursement de la CCAM,number,"7,2",-,,,
459,EB_CAM_F,FLX_DIS_DTD,Date de mise à disposition des données,date,8,-,,,
460,EB_CAM_F,REM_TYP_AFF,type de remboursement affiné,number,8,-,,,
461,EB_CAM_F,ORG_CLE_NUM,organisme de liquidation des prestations (avant fusion des caisses),string,9,IR_ORG_V,,,
462,EB_CAM_F,CAM_DOC_EXT,Extension documentaire,string,1,-,,,
463,EB_CAM_F,ORG_CLE_NEW,Code de l'organisme de liquidation,string,9,IR_ORG_V,,,
464,EB_CAM_F,FLX_TRT_DTD,Date d'entrée des données dans le système d'information,date,8,IR_DTE_V,,,
465,EB_CAM_F,DCT_ORD_NUM,numéro d'ordre du décompte dans l'organisme,number,9,-,,,
466,EB_CAM_F,CAM_QUA_DEN,Localisation dentaire,string,32,-,,,
467,EB_CAM_F,CAM_ASS_COD,Code association,string,1,-,,,
468,EB_CAM_F,CAM_MOD_COD,Codes modificateurs,string,4,-,,,
469,EB_CAM_F,FLX_EMT_TYP,Type d'émetteur,number,2,IR_TYT_V,,,
470,EB_CAM_F,CLE_TEC_PRS,Clé technique Prestation,string,100,-,,,
471,EB_CAM_F,CAM_TRT_PHA,Phase de traitement,number,1,-,,,
472,EB_CAM_F,CAM_ACT_COD,Code activite,string,1,-,,,
473,EB_CAM_F,CAM_ORD_NUM,Numéro d'ordre de la prestation affinée CCAM,number,3,-,,,
474,EB_CAM_F,CAM_PRS_IDE,Code CCAM de l'acte médical,string,13,-,,,
475,EB_CAM_F,CAM_GRI_TAR,Grille tarifaire,string,3,-,,,
476,EB_CAM_F,CAM_REM_COD,Code remboursement exceptionnel,string,1,-,,,
477,EB_CAM_F,FLX_EMT_NUM,numéro d'émetteur du flux,number,4,IR_NEM_T,,,
478,EB_CAM_F,PRS_ORD_NUM,Numéro d'ordre de la prestation dans le décompte,number,5,-,,,
479,EB_CAM_F,CAM_ACT_PRU,Prix unitaire CCAM de l'acte médical,number,"7,2",-,,,
480,EB_CAM_F,FLX_EMT_ORD,numéro de séquence du flux,number,4,-,,,
481,EB_DCT_F,DCT_MAN_DTD,Date de mandatement Initial,date,8,IR_DTE_V,,,
482,EB_DCT_F,FLX_DIS_DTD,Date de mise à disposition des données,date,8,-,,,
483,EB_DCT_F,DCT_ARC_DTE,Date liquidation,date,8,IR_DTE_V,,,
484,EB_DCT_F,ORG_CLE_NUM,organisme de liquidation des prestations (avant fusion des caisses),string,9,IR_ORG_V,,,
485,EB_DCT_F,DCT_ENT_SUP,Type de saisie affinée,number,3,IR_SAF_V,,,
486,EB_DCT_F,ORG_CLE_NEW,Code de l'organisme de liquidation,string,9,IR_ORG_V,,,
487,EB_DCT_F,DCT_RGU_SNS,Sens de la régulation,string,1,IR_RGU_V,,,
488,EB_DCT_F,FLX_TRT_DTD,Date d'entrée des données dans le système d'information,date,8,IR_DTE_V,,,
489,EB_DCT_F,DCT_MVT_SYS,Type de saisie,number,2,IR_SAI_V,,,
490,EB_DCT_F,DCT_ORD_NUM,numéro d'ordre du décompte dans l'organisme,number,9,-,,,
491,EB_DCT_F,DCT_REM_DTD,Date de remboursement - recyclage,date,8,IR_DTE_V,,,
492,EB_DCT_F,DCT_ARR_DTE,Date arrivée du dossier,date,8,IR_DTE_V,,,
493,EB_DCT_F,DCT_CTL_COD,Code du contrôle,number,3,IR_CLC_V,,,
494,EB_DCT_F,DCT_MUT_CMP,Part Mutuelle Complementaire décompte,string,1,-,,,
495,EB_DCT_F,FLX_EMT_TYP,Type d'émetteur,number,2,IR_TYT_V,,,
496,EB_DCT_F,CLE_TEC_DCT,Clé technique Décompte,string,100,-,,,
497,EB_DCT_F,DCT_CTL_TYP,Type de Controle,string,1,IR_CTL_V,,,
498,EB_DCT_F,CLE_TEC_PRS,Clé technique Prestation,string,100,-,,,
499,EB_DCT_F,DCT_LOT_TCR,Type Certification du Lot,string,1,IR_TCR_V,,,
500,EB_DCT_F,FLX_EMT_NUM,numéro d'émetteur du flux,number,4,IR_NEM_T,,,
501,EB_DCT_F,DCT_INT_VER,Type de Version interface Tiers,string,2,IR_INT_V,,,
502,EB_DCT_F,FLX_EMT_ORD,numéro de séquence du flux,number,4,-,,,
503,EB_ETE_F,FLX_DIS_DTD,Date de mise à disposition des données,date,8,-,,,
504,EB_ETE_F,ETE_MCO_COE,Coefficient (Non Signé) MCO,number,"7,4",-,,,
505,EB_ETE_F,REM_TYP_AFF,type de remboursement affiné,number,8,-,,,
